# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3500, i.e. number of multipoles equal to 3499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2089       2.916511288935e-11       5.545555858355e-13      -1.221240359538e-12       0.000000000000e+00       3.235364755966e-16       8.619091522680e-17      -9.934518485527e-19 
 2090       2.909319791151e-11       5.522125785761e-13      -1.194935176867e-12       0.000000000000e+00       3.228712872924e-16       8.580513762761e-17      -8.244260893976e-19 
 2091       2.901992414899e-11       5.500025573353e-13      -1.168727103445e-12       0.000000000000e+00       3.222077091948e-16       8.541473092731e-17      -6.558948248220e-19 
 2092       2.894530296914e-11       5.479255024994e-13      -1.142625619215e-12       0.000000000000e+00       3.215457363914e-16       8.501956522762e-17      -4.879968835647e-19 
 2093       2.886934579299e-11       5.459813932570e-13      -1.116640239290e-12       0.000000000000e+00       3.208853639289e-16       8.461951016702e-17      -3.208716194082e-19 
 2094       2.879206409540e-11       5.441702075977e-13      -1.090780513995e-12       0.000000000000e+00       3.202265868127e-16       8.421443492022e-17      -1.546589118023e-19 
 2095       2.871346940503e-11       5.424919223094e-13      -1.065056028906e-12       0.000000000000e+00       3.195694000073e-16       8.380420819761e-17       1.050083351102e-20 
 2096       2.863357330449e-11       5.409465129770e-13      -1.039476404891e-12       0.000000000000e+00       3.189137984356e-16       8.338869824470e-17       1.744666838731e-19 
 2097       2.855238743037e-11       5.395339539803e-13      -1.014051298156e-12       0.000000000000e+00       3.182597769795e-16       8.296777284162e-17       3.370971790845e-19 
 2098       2.846992347330e-11       5.382542184922e-13      -9.887904002809e-13       0.000000000000e+00       3.176073304794e-16       8.254129930254e-17       4.982503307802e-19 
 2099       2.838619317805e-11       5.371072784768e-13      -9.637034382666e-13       0.000000000000e+00       3.169564537343e-16       8.210914447515e-17       6.577836218052e-19 
 2100       2.830120834358e-11       5.360931046873e-13      -9.388001745720e-13       0.000000000000e+00       3.163071415018e-16       8.167117474013e-17       8.155540055902e-19 
 2101       2.821498082308e-11       5.352116666643e-13      -9.140904071576e-13       0.000000000000e+00       3.156593884980e-16       8.122725601056e-17       9.714179055270e-19 
 2102       2.812752252411e-11       5.344629327343e-13      -8.895839695269e-13       0.000000000000e+00       3.150131893971e-16       8.077725373144e-17       1.125231214344e-18 
 2103       2.803884540859e-11       5.338468700069e-13      -8.652907307674e-13       0.000000000000e+00       3.143685388322e-16       8.032103287912e-17       1.276849293483e-18 
 2104       2.794896350655e-11       5.333631785431e-13      -8.412196917139e-13       0.000000000000e+00       3.137254317341e-16       7.985851662114e-17       1.426148000711e-18 
 2105       2.785789897241e-11       5.330104918391e-13      -8.173762664805e-13       0.000000000000e+00       3.130838643550e-16       7.938986274305e-17       1.573086934130e-18 
 2106       2.776567607099e-11       5.327871707758e-13      -7.937649820980e-13       0.000000000000e+00       3.124438332523e-16       7.891528844798e-17       1.717646626930e-18 
 2107       2.767231916775e-11       5.326915689357e-13      -7.703903806924e-13       0.000000000000e+00       3.118053349492e-16       7.843501180871e-17       1.859807559046e-18 
 2108       2.757785272898e-11       5.327220325935e-13      -7.472570195021e-13       0.000000000000e+00       3.111683659350e-16       7.794925176876e-17       1.999550157101e-18 
 2109       2.748230132190e-11       5.328769007074e-13      -7.243694708948e-13       0.000000000000e+00       3.105329226643e-16       7.745822814344e-17       2.136854794352e-18 
 2110       2.738568961475e-11       5.331545049094e-13      -7.017323223847e-13       0.000000000000e+00       3.098990015580e-16       7.696216162083e-17       2.271701790637e-18 
 2111       2.728804237697e-11       5.335531694969e-13      -6.793501766492e-13       0.000000000000e+00       3.092665990021e-16       7.646127376291e-17       2.404071412318e-18 
 2112       2.718938447928e-11       5.340712114233e-13      -6.572276515461e-13       0.000000000000e+00       3.086357113487e-16       7.595578700658e-17       2.533943872227e-18 
 2113       2.708974089382e-11       5.347069402887e-13      -6.353693801309e-13       0.000000000000e+00       3.080063349151e-16       7.544592466468e-17       2.661299329614e-18 
 2114       2.698913669428e-11       5.354586583312e-13      -6.137800106735e-13       0.000000000000e+00       3.073784659845e-16       7.493191092708e-17       2.786117890086e-18 
 2115       2.688759705599e-11       5.363246604177e-13      -5.924642066750e-13       0.000000000000e+00       3.067521008051e-16       7.441397086170e-17       2.908379605558e-18 
 2116       2.678514725609e-11       5.373032340346e-13      -5.714266468856e-13       0.000000000000e+00       3.061272355911e-16       7.389233041557e-17       3.028064474198e-18 
 2117       2.668181267360e-11       5.383926592791e-13      -5.506720253205e-13       0.000000000000e+00       3.055038665215e-16       7.336721641589e-17       3.145152440369e-18 
 2118       2.657761878958e-11       5.395912088495e-13      -5.302050512779e-13       0.000000000000e+00       3.048819897410e-16       7.283885657104e-17       3.259623394575e-18 
 2119       2.647259118726e-11       5.408971480370e-13      -5.100304493555e-13       0.000000000000e+00       3.042616013593e-16       7.230747947168e-17       3.371457173410e-18 
 2120       2.636675555212e-11       5.423087347157e-13      -4.901529594677e-13       0.000000000000e+00       3.036426974517e-16       7.177331459176e-17       3.480633559499e-18 
 2121       2.626013767204e-11       5.438242193341e-13      -4.705773368623e-13       0.000000000000e+00       3.030252740582e-16       7.123659228957e-17       3.587132281444e-18 
 2122       2.615276343744e-11       5.454418449060e-13      -4.513083521383e-13       0.000000000000e+00       3.024093271842e-16       7.069754380884e-17       3.690933013773e-18 
 2123       2.604465884137e-11       5.471598470010e-13      -4.323507912621e-13       0.000000000000e+00       3.017948528002e-16       7.015640127969e-17       3.792015376880e-18 
 2124       2.593584997963e-11       5.489764537359e-13      -4.137094555849e-13       0.000000000000e+00       3.011818468416e-16       6.961339771979e-17       3.890358936974e-18 
 2125       2.582636305094e-11       5.508898857651e-13      -3.953891618599e-13       0.000000000000e+00       3.005703052086e-16       6.906876703531e-17       3.985943206023e-18 
 2126       2.571622435700e-11       5.528983562721e-13      -3.773947422590e-13       0.000000000000e+00       2.999602237667e-16       6.852274402204e-17       4.078747641699e-18 
 2127       2.560546030266e-11       5.550000709600e-13      -3.597310443898e-13       0.000000000000e+00       2.993515983461e-16       6.797556436642e-17       4.168751647324e-18 
 2128       2.549409739602e-11       5.571932280424e-13      -3.424029313132e-13       0.000000000000e+00       2.987444247415e-16       6.742746464654e-17       4.255934571815e-18 
 2129       2.538216224855e-11       5.594760182348e-13      -3.254152815595e-13       0.000000000000e+00       2.981386987129e-16       6.687868233327e-17       4.340275709628e-18 
 2130       2.526968157525e-11       5.618466247447e-13      -3.087729891465e-13       0.000000000000e+00       2.975344159846e-16       6.632945579124e-17       4.421754300707e-18 
 2131       2.515668219470e-11       5.643032232634e-13      -2.924809635954e-13       0.000000000000e+00       2.969315722457e-16       6.578002427994e-17       4.500349530426e-18 
 2132       2.504319102927e-11       5.668439819561e-13      -2.765441299490e-13       0.000000000000e+00       2.963301631500e-16       6.523062795471e-17       4.576040529534e-18 
 2133       2.492923510516e-11       5.694670614536e-13      -2.609674287876e-13       0.000000000000e+00       2.957301843158e-16       6.468150786784e-17       4.648806374102e-18 
 2134       2.481484155259e-11       5.721706148425e-13      -2.457558162470e-13       0.000000000000e+00       2.951316313257e-16       6.413290596962e-17       4.718626085468e-18 
 2135       2.470003760587e-11       5.749527876565e-13      -2.309142640347e-13       0.000000000000e+00       2.945344997270e-16       6.358506510933e-17       4.785478630183e-18 
 2136       2.458485060356e-11       5.778117178673e-13      -2.164477594477e-13       0.000000000000e+00       2.939387850314e-16       6.303822903635e-17       4.849342919954e-18 
 2137       2.446930798858e-11       5.807455358756e-13      -2.023613053889e-13       0.000000000000e+00       2.933444827148e-16       6.249264240119e-17       4.910197811591e-18 
 2138       2.435343730833e-11       5.837523645015e-13      -1.886599203844e-13       0.000000000000e+00       2.927515882176e-16       6.194855075653e-17       4.968022106952e-18 
 2139       2.423726621481e-11       5.868303189761e-13      -1.753486386006e-13       0.000000000000e+00       2.921600969443e-16       6.140620055825e-17       5.022794552889e-18 
 2140       2.412082246475e-11       5.899775069320e-13      -1.624325098612e-13       0.000000000000e+00       2.915700042637e-16       6.086583916654e-17       5.074493841190e-18 
 2141       2.400413391972e-11       5.931920283944e-13      -1.499165996639e-13       0.000000000000e+00       2.909813055086e-16       6.032771484687e-17       5.123098608530e-18 
 2142       2.388722854627e-11       5.964719757716e-13      -1.378059891980e-13       0.000000000000e+00       2.903939959761e-16       5.979207677112e-17       5.168587436412e-18 
 2143       2.377013361482e-11       5.998153956788e-13      -1.261047184063e-13       0.000000000000e+00       2.898080712201e-16       5.925913578203e-17       5.210965585113e-18 
 2144       2.365287329014e-11       6.032201741395e-13      -1.148126072475e-13       0.000000000000e+00       2.892235279323e-16       5.872894639185e-17       5.250345395228e-18 
 2145       2.353547102465e-11       6.066841505815e-13      -1.039284127543e-13       0.000000000000e+00       2.886403630672e-16       5.820152397974e-17       5.286866435237e-18 
 2146       2.341795035826e-11       6.102051559232e-13      -9.345088400577e-14       0.000000000000e+00       2.880585735500e-16       5.767688395518e-17       5.320668818007e-18 
 2147       2.330033491845e-11       6.137810125640e-13      -8.337876211722e-14       0.000000000000e+00       2.874781562760e-16       5.715504175793e-17       5.351893201436e-18 
 2148       2.318264842042e-11       6.174095343736e-13      -7.371078022922e-14       0.000000000000e+00       2.868991081111e-16       5.663601285810e-17       5.380680789103e-18 
 2149       2.306491466713e-11       6.210885266824e-13      -6.444566349723e-14       0.000000000000e+00       2.863214258914e-16       5.611981275616e-17       5.407173330903e-18 
 2150       2.294715754947e-11       6.248157862714e-13      -5.558212908095e-14       0.000000000000e+00       2.857451064235e-16       5.560645698296e-17       5.431513123698e-18 
 2151       2.282940104630e-11       6.285891013616e-13      -4.711888613375e-14       0.000000000000e+00       2.851701464840e-16       5.509596109974e-17       5.453843011954e-18 
 2152       2.271166922457e-11       6.324062516046e-13      -3.905463579214e-14       0.000000000000e+00       2.845965428200e-16       5.458834069820e-17       5.474306388390e-18 
 2153       2.259398623945e-11       6.362650080721e-13      -3.138807116512e-14       0.000000000000e+00       2.840242921484e-16       5.408361140046e-17       5.493047194618e-18 
 2154       2.247637633439e-11       6.401631332459e-13      -2.411787732366e-14       0.000000000000e+00       2.834533911566e-16       5.358178885915e-17       5.510209921789e-18 
 2155       2.235886384126e-11       6.440983810078e-13      -1.724273129013e-14       0.000000000000e+00       2.828838365018e-16       5.308288875738e-17       5.525939611233e-18 
 2156       2.224147318041e-11       6.480684966297e-13      -1.076130202765e-14       0.000000000000e+00       2.823156248114e-16       5.258692680879e-17       5.540381855107e-18 
 2157       2.212422886083e-11       6.520712167633e-13      -4.672250429613e-15       0.000000000000e+00       2.817487526828e-16       5.209391875756e-17       5.553682797034e-18 
 2158       2.200715548018e-11       6.561042694301e-13       1.025770690967e-15       0.000000000000e+00       2.811832166832e-16       5.160388037844e-17       5.565989132752e-18 
 2159       2.189027772494e-11       6.601653740112e-13       6.334116611993e-15       0.000000000000e+00       2.806190133498e-16       5.111682747680e-17       5.577448110751e-18 
 2160       2.177362037052e-11       6.642522412374e-13       1.125415071287e-14       0.000000000000e+00       2.800561391898e-16       5.063277588860e-17       5.588207532923e-18 
 2161       2.165720828131e-11       6.683625731792e-13       1.578724448510e-14       0.000000000000e+00       2.794945906800e-16       5.015174148046e-17       5.598415755198e-18 
 2162       2.154106641083e-11       6.724940632363e-13       1.993477754282e-14       0.000000000000e+00       2.789343642672e-16       4.967374014966e-17       5.608221688197e-18 
 2163       2.142521980181e-11       6.766443961279e-13       2.369813763340e-14       0.000000000000e+00       2.783754563676e-16       4.919878782416e-17       5.617774797867e-18 
 2164       2.130969358631e-11       6.808112478825e-13       2.707872064802e-14       0.000000000000e+00       2.778178633675e-16       4.872690046265e-17       5.627225106130e-18 
 2165       2.119451298579e-11       6.849922858279e-13       3.007793063227e-14       0.000000000000e+00       2.772615816226e-16       4.825809405455e-17       5.636723191522e-18 
 2166       2.107970331123e-11       6.891851685808e-13       3.269717979667e-14       0.000000000000e+00       2.767066074582e-16       4.779238462004e-17       5.646420189841e-18 
 2167       2.096528996325e-11       6.933875460372e-13       3.493788852727e-14       0.000000000000e+00       2.761529371693e-16       4.732978821009e-17       5.656467794789e-18 
 2168       2.085129843218e-11       6.975970593618e-13       3.680148539627e-14       0.000000000000e+00       2.756005670204e-16       4.687032090646e-17       5.667018258613e-18 
 2169       2.073775429816e-11       7.018113409783e-13       3.828940717252e-14       0.000000000000e+00       2.750494932454e-16       4.641399882176e-17       5.678224392752e-18 
 2170       2.062468323130e-11       7.060280145594e-13       3.940309883216e-14       0.000000000000e+00       2.744997120476e-16       4.596083809946e-17       5.690239568478e-18 
 2171       2.051211099168e-11       7.102446950162e-13       4.014401356915e-14       0.000000000000e+00       2.739512195998e-16       4.551085491389e-17       5.703217717543e-18 
 2172       2.040006342957e-11       7.144589884886e-13       4.051361280589e-14       0.000000000000e+00       2.734040120442e-16       4.506406547030e-17       5.717313332818e-18 
 2173       2.028856648542e-11       7.186684923350e-13       4.051336620376e-14       0.000000000000e+00       2.728580854920e-16       4.462048600484e-17       5.732681468939e-18 
 2174       2.017764619004e-11       7.228707951223e-13       4.014475167370e-14       0.000000000000e+00       2.723134360242e-16       4.418013278465e-17       5.749477742951e-18 
 2175       2.006732866467e-11       7.270634766157e-13       3.940925538682e-14       0.000000000000e+00       2.717700596904e-16       4.374302210780e-17       5.767858334949e-18 
 2176       1.995764012109e-11       7.312441077688e-13       3.830837178492e-14       0.000000000000e+00       2.712279525098e-16       4.330917030340e-17       5.787979988725e-18 
 2177       1.984860686171e-11       7.354102507134e-13       3.684360359114e-14       0.000000000000e+00       2.706871104707e-16       4.287859373154e-17       5.810000012410e-18 
 2178       1.974025527969e-11       7.395594587493e-13       3.501646182044e-14       0.000000000000e+00       2.701475295303e-16       4.245130878339e-17       5.834076279116e-18 
 2179       1.963261185902e-11       7.436892763347e-13       3.282846579027e-14       0.000000000000e+00       2.696092056149e-16       4.202733188117e-17       5.860367227581e-18 
 2180       1.952570317463e-11       7.477972390753e-13       3.028114313110e-14       0.000000000000e+00       2.690721346200e-16       4.160667947819e-17       5.889031862813e-18 
 2181       1.941955589252e-11       7.518808737150e-13       2.737602979698e-14       0.000000000000e+00       2.685363124098e-16       4.118936805888e-17       5.920229756733e-18 
 2182       1.931419406230e-11       7.559378706174e-13       2.411529612197e-14       0.000000000000e+00       2.680017350705e-16       4.077540944989e-17       5.954074854489e-18 
 2183       1.920963097497e-11       7.599666024963e-13       2.050362955870e-14       0.000000000000e+00       2.674683996714e-16       4.036479671894e-17       5.990496553376e-18 
 2184       1.910587725073e-11       7.639656091453e-13       1.654636459226e-14       0.000000000000e+00       2.669363035082e-16       3.995751818141e-17       6.029377693175e-18 
 2185       1.900294354160e-11       7.679334252562e-13       1.224885786757e-14       0.000000000000e+00       2.664054438515e-16       3.955356208059e-17       6.070600665333e-18 
 2186       1.890084053141e-11       7.718685804132e-13       7.616488215744e-15       0.000000000000e+00       2.658758179459e-16       3.915291658756e-17       6.114047412443e-18 
 2187       1.879957893585e-11       7.757695990870e-13       2.654656680451e-15       0.000000000000e+00       2.653474230104e-16       3.875556980111e-17       6.159599427724e-18 
 2188       1.869916950251e-11       7.796350006296e-13      -2.631213455759e-15       0.000000000000e+00       2.648202562383e-16       3.836150974763e-17       6.207137754504e-18 
 2189       1.859962301093e-11       7.834632992679e-13      -8.235676645098e-15       0.000000000000e+00       2.642943147969e-16       3.797072438106e-17       6.256542985695e-18 
 2190       1.850095027259e-11       7.872530040984e-13      -1.415326504819e-14       0.000000000000e+00       2.637695958280e-16       3.758320158275e-17       6.307695263276e-18 
 2191       1.840316213096e-11       7.910026190811e-13      -2.037848850772e-14       0.000000000000e+00       2.632460964473e-16       3.719892916136e-17       6.360474277772e-18 
 2192       1.830626946157e-11       7.947106430343e-13      -2.690583452210e-14       0.000000000000e+00       2.627238137447e-16       3.681789485282e-17       6.414759267733e-18 
 2193       1.821028317198e-11       7.983755696284e-13      -3.372976821912e-14       0.000000000000e+00       2.622027447842e-16       3.644008632018e-17       6.470429019215e-18 
 2194       1.811521420187e-11       8.019958873802e-13      -4.084473232957e-14       0.000000000000e+00       2.616828866037e-16       3.606549115355e-17       6.527361865257e-18 
 2195       1.802107352304e-11       8.055700796475e-13      -4.824514716093e-14       0.000000000000e+00       2.611642362153e-16       3.569409686997e-17       6.585435685366e-18 
 2196       1.792787213945e-11       8.090966246229e-13      -5.592541057100e-14       0.000000000000e+00       2.606467906050e-16       3.532589091336e-17       6.644527904992e-18 
 2197       1.783562108727e-11       8.125739953284e-13      -6.387989794158e-14       0.000000000000e+00       2.601305467325e-16       3.496086065440e-17       6.704515495008e-18 
 2198       1.774433143490e-11       8.160006596097e-13      -7.210296215207e-14       0.000000000000e+00       2.596155015316e-16       3.459899339043e-17       6.765274971194e-18 
 2199       1.765401428299e-11       8.193750801302e-13      -8.058893355318e-14       0.000000000000e+00       2.591016519101e-16       3.424027634537e-17       6.826682393712e-18 
 2200       1.756468076449e-11       8.226957143653e-13      -8.933211994054e-14       0.000000000000e+00       2.585889947492e-16       3.388469666962e-17       6.888613366589e-18 
 2201       1.747634204469e-11       8.259610145968e-13      -9.832680652838e-14       0.000000000000e+00       2.580775269042e-16       3.353224143997e-17       6.950943037194e-18 
 2202       1.738900932124e-11       8.291694279072e-13      -1.075672559232e-13       0.000000000000e+00       2.575672452041e-16       3.318289765949e-17       7.013546095720e-18 
 2203       1.730269382420e-11       8.323193961738e-13      -1.170477080972e-13       0.000000000000e+00       2.570581464514e-16       3.283665225745e-17       7.076296774663e-18 
 2204       1.721740681603e-11       8.354093560631e-13      -1.267623803625e-13       0.000000000000e+00       2.565502274226e-16       3.249349208924e-17       7.139068848302e-18 
 2205       1.713315959168e-11       8.384377390249e-13      -1.367054673441e-13       0.000000000000e+00       2.560434848675e-16       3.215340393623e-17       7.201735632178e-18 
 2206       1.704996347861e-11       8.414029712868e-13      -1.468711409539e-13       0.000000000000e+00       2.555379155097e-16       3.181637450572e-17       7.264169982576e-18 
 2207       1.696782983677e-11       8.443034738481e-13      -1.572535503644e-13       0.000000000000e+00       2.550335160463e-16       3.148239043083e-17       7.326244296001e-18 
 2208       1.688677005871e-11       8.471376624746e-13      -1.678468219822e-13       0.000000000000e+00       2.545302831478e-16       3.115143827039e-17       7.387830508660e-18 
 2209       1.680679556956e-11       8.499039476922e-13      -1.786450594217e-13       0.000000000000e+00       2.540282134585e-16       3.082350450888e-17       7.448800095944e-18 
 2210       1.672791782710e-11       8.526007347819e-13      -1.896423434788e-13       0.000000000000e+00       2.535273035958e-16       3.049857555630e-17       7.509024071902e-18 
 2211       1.665014832177e-11       8.552264237733e-13      -2.008327321044e-13       0.000000000000e+00       2.530275501507e-16       3.017663774808e-17       7.568372988727e-18 
 2212       1.657349857668e-11       8.577794094394e-13      -2.122102603782e-13       0.000000000000e+00       2.525289496875e-16       2.985767734504e-17       7.626716936231e-18 
 2213       1.649798014772e-11       8.602580812909e-13      -2.237689404826e-13       0.000000000000e+00       2.520314987438e-16       2.954168053321e-17       7.683925541329e-18 
 2214       1.642360462352e-11       8.626608235699e-13      -2.355027616755e-13       0.000000000000e+00       2.515351938308e-16       2.922863342378e-17       7.739867967514e-18 
 2215       1.635038362550e-11       8.649860152448e-13      -2.474056902651e-13       0.000000000000e+00       2.510400314325e-16       2.891852205304e-17       7.794412914340e-18 
 2216       1.627832880792e-11       8.672320300042e-13      -2.594716695825e-13       0.000000000000e+00       2.505460080064e-16       2.861133238220e-17       7.847428616903e-18 
 2217       1.620745185793e-11       8.693972362511e-13      -2.716946199562e-13       0.000000000000e+00       2.500531199832e-16       2.830705029738e-17       7.898782845316e-18 
 2218       1.613776449555e-11       8.714799970976e-13      -2.840684386850e-13       0.000000000000e+00       2.495613637667e-16       2.800566160947e-17       7.948342904193e-18 
 2219       1.606927847374e-11       8.734786703588e-13      -2.965870000125e-13       0.000000000000e+00       2.490707357337e-16       2.770715205403e-17       7.995975632128e-18 
 2220       1.600200557843e-11       8.753916085469e-13      -3.092441550998e-13       0.000000000000e+00       2.485812322343e-16       2.741150729122e-17       8.041547401172e-18 
 2221       1.593595478029e-11       8.772174159069e-13      -3.220337785489e-13       0.000000000000e+00       2.480928498108e-16       2.711872284499e-17       8.084943858863e-18 
 2222       1.587112366948e-11       8.789557213849e-13      -3.349499083583e-13       0.000000000000e+00       2.476055858569e-16       2.682883399237e-17       8.126129297564e-18 
 2223       1.580750696449e-11       8.806064107432e-13      -3.479866068370e-13       0.000000000000e+00       2.471194379633e-16       2.654188607098e-17       8.165087675418e-18 
 2224       1.574509935527e-11       8.821693699823e-13      -3.611379141142e-13       0.000000000000e+00       2.466344036981e-16       2.625792455783e-17       8.201802909290e-18 
 2225       1.568389550317e-11       8.836444853415e-13      -3.743978481142e-13       0.000000000000e+00       2.461504806069e-16       2.597699506940e-17       8.236258874730e-18 
 2226       1.562389004094e-11       8.850316432994e-13      -3.877604045310e-13       0.000000000000e+00       2.456676662133e-16       2.569914336184e-17       8.268439405932e-18 
 2227       1.556507757265e-11       8.863307305744e-13      -4.012195568030e-13       0.000000000000e+00       2.451859580181e-16       2.542441533109e-17       8.298328295690e-18 
 2228       1.550745267367e-11       8.875416341253e-13      -4.147692560881e-13       0.000000000000e+00       2.447053535000e-16       2.515285701305e-17       8.325909295367e-18 
 2229       1.545100989064e-11       8.886642411517e-13      -4.284034312382e-13       0.000000000000e+00       2.442258501150e-16       2.488451458371e-17       8.351166114844e-18 
 2230       1.539574374146e-11       8.896984390946e-13      -4.421159887741e-13       0.000000000000e+00       2.437474452966e-16       2.461943435929e-17       8.374082422487e-18 
 2231       1.534164871519e-11       8.906441156367e-13      -4.559008128603e-13       0.000000000000e+00       2.432701364559e-16       2.435766279641e-17       8.394641845104e-18 
 2232       1.528871927206e-11       8.915011587034e-13      -4.697517652798e-13       0.000000000000e+00       2.427939209812e-16       2.409924649222e-17       8.412827967908e-18 
 2233       1.523694984345e-11       8.922694564628e-13      -4.836626854087e-13       0.000000000000e+00       2.423187962385e-16       2.384423218455e-17       8.428624334471e-18 
 2234       1.518633483179e-11       8.929488973263e-13      -4.976273901912e-13       0.000000000000e+00       2.418447595709e-16       2.359266675206e-17       8.442014446688e-18 
 2235       1.513686861059e-11       8.935393699495e-13      -5.116396741144e-13       0.000000000000e+00       2.413718082989e-16       2.334459721440e-17       8.452981764739e-18 
 2236       1.508854552437e-11       8.940407632322e-13      -5.256933091829e-13       0.000000000000e+00       2.408999397204e-16       2.310007073233e-17       8.461509707042e-18 
 2237       1.504135988863e-11       8.944529663192e-13      -5.397820448937e-13       0.000000000000e+00       2.404291511105e-16       2.285913460788e-17       8.467581650218e-18 
 2238       1.499530598981e-11       8.947758686009e-13      -5.538996082108e-13       0.000000000000e+00       2.399594397215e-16       2.262183628451e-17       8.471180929050e-18 
 2239       1.495037808529e-11       8.950093597134e-13      -5.680397035405e-13       0.000000000000e+00       2.394908027829e-16       2.238822334724e-17       8.472290836443e-18 
 2240       1.490657040328e-11       8.951533295397e-13      -5.821960127055e-13       0.000000000000e+00       2.390232375016e-16       2.215834352280e-17       8.470894623381e-18 
 2241       1.486387714286e-11       8.952076682094e-13      -5.963621949202e-13       0.000000000000e+00       2.385567410613e-16       2.193224467979e-17       8.466975498891e-18 
 2242       1.482229247389e-11       8.951722660998e-13      -6.105318867651e-13       0.000000000000e+00       2.380913106231e-16       2.170997482881e-17       8.460516630000e-18 
 2243       1.478181053703e-11       8.950470138362e-13      -6.246987021621e-13       0.000000000000e+00       2.376269433250e-16       2.149158212261e-17       8.451501141695e-18 
 2244       1.474242544364e-11       8.948318022925e-13      -6.388562323487e-13       0.000000000000e+00       2.371636362821e-16       2.127711485625e-17       8.439912116885e-18 
 2245       1.470413127579e-11       8.945265225914e-13      -6.529980458532e-13       0.000000000000e+00       2.367013865866e-16       2.106662146724e-17       8.425732596358e-18 
 2246       1.466692208619e-11       8.941310661055e-13      -6.671176884691e-13       0.000000000000e+00       2.362401913076e-16       2.086015053568e-17       8.408945578743e-18 
 2247       1.463079189821e-11       8.936453244574e-13      -6.812086832304e-13       0.000000000000e+00       2.357800474912e-16       2.065775078441e-17       8.389534020468e-18 
 2248       1.459573470578e-11       8.930691895200e-13      -6.952645303859e-13       0.000000000000e+00       2.353209521605e-16       2.045947107919e-17       8.367480835721e-18 
 2249       1.456174447338e-11       8.924025534177e-13      -7.092787073743e-13       0.000000000000e+00       2.348629023152e-16       2.026536042877e-17       8.342768896411e-18 
 2250       1.452881513602e-11       8.916453085263e-13      -7.232446687990e-13       0.000000000000e+00       2.344058949322e-16       2.007546798512e-17       8.315381032124e-18 
 2251       1.449694059918e-11       8.907973474737e-13      -7.371558464023e-13       0.000000000000e+00       2.339499269651e-16       1.988984304354e-17       8.285300030088e-18 
 2252       1.446611473881e-11       8.898585631406e-13      -7.510056490412e-13       0.000000000000e+00       2.334949953442e-16       1.970853504280e-17       8.252508635128e-18 
 2253       1.443633140122e-11       8.888288486607e-13      -7.647874626611e-13       0.000000000000e+00       2.330410969768e-16       1.953159356530e-17       8.216989549627e-18 
 2254       1.440758440315e-11       8.877080974214e-13      -7.784946502716e-13       0.000000000000e+00       2.325882287468e-16       1.935906833721e-17       8.178725433491e-18 
 2255       1.437986753163e-11       8.864962030644e-13      -7.921205519203e-13       0.000000000000e+00       2.321363875147e-16       1.919100922862e-17       8.137698904100e-18 
 2256       1.435317454401e-11       8.851930594859e-13      -8.056584846685e-13       0.000000000000e+00       2.316855701178e-16       1.902746625370e-17       8.093892536275e-18 
 2257       1.432749916791e-11       8.837985608375e-13      -8.191017425653e-13       0.000000000000e+00       2.312357733701e-16       1.886848957083e-17       8.047288862234e-18 
 2258       1.430283510118e-11       8.823126015264e-13      -8.324435966228e-13       0.000000000000e+00       2.307869940622e-16       1.871412948276e-17       7.997870371554e-18 
 2259       1.427917601185e-11       8.807350762160e-13      -8.456772947906e-13       0.000000000000e+00       2.303392289610e-16       1.856443643673e-17       7.945619511128e-18 
 2260       1.425651404993e-11       8.790660738412e-13      -8.587966397012e-13       0.000000000000e+00       2.298924750013e-16       1.841943677036e-17       7.890547581109e-18 
 2261       1.423483537223e-11       8.773064610256e-13      -8.717977260474e-13       0.000000000000e+00       2.294467298592e-16       1.827905977722e-17       7.832781627379e-18 
 2262       1.421412458845e-11       8.754573024445e-13      -8.846772144090e-13       0.000000000000e+00       2.290019913820e-16       1.814321016908e-17       7.772478111877e-18 
 2263       1.419436624670e-11       8.735196671588e-13      -8.974317544929e-13       0.000000000000e+00       2.285582573976e-16       1.801179228687e-17       7.709794068371e-18 
 2264       1.417554483342e-11       8.714946286194e-13      -9.100579851213e-13       0.000000000000e+00       2.281155257141e-16       1.788471010026e-17       7.644887103095e-18 
 2265       1.415764477327e-11       8.693832646730e-13      -9.225525342201e-13       0.000000000000e+00       2.276737941204e-16       1.776186720725e-17       7.577915395386e-18 
 2266       1.414065042912e-11       8.671866575666e-13      -9.349120188074e-13       0.000000000000e+00       2.272330603857e-16       1.764316683373e-17       7.509037698323e-18 
 2267       1.412454610194e-11       8.649058939529e-13      -9.471330449814e-13       0.000000000000e+00       2.267933222596e-16       1.752851183309e-17       7.438413339367e-18 
 2268       1.410931603076e-11       8.625420648953e-13      -9.592122079094e-13       0.000000000000e+00       2.263545774720e-16       1.741780468574e-17       7.366202220997e-18 
