#scalar perturbations for mode k = 1.088182900000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_idr             17:theta_idr             18:shear_idr             19:delta_cdm             20:theta_cdm             21:delta_idm             22:theta_idm          
       1.168216567269e+04       7.351421587330e-01      -1.451996873609e+00      -1.590985031635e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.118528206560e+03       1.732450310597e-01       3.617742797517e-01       3.617742793171e-01      -1.447095765081e+00      -9.164745562451e-08       0.000000000000e+00      -1.448159389429e+00      -1.427637573329e-04      -9.148930651846e-03      -1.120507746881e+03       1.732615193819e-01      -1.120507743871e+03       1.732615193797e-01 
       1.169401631564e+04       7.370476938478e-01      -1.450880119716e+00      -1.585529174147e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.120582441271e+03       1.733039506833e-01       3.615010026310e-01       3.615010022036e-01      -1.446002662474e+00      -9.120430161103e-08       0.000000000000e+00      -1.447094915039e+00      -1.303604119645e-04      -9.043713775287e-03      -1.122562176757e+03       1.733203998079e-01      -1.122562173747e+03       1.733203998056e-01 
       1.170660371483e+04       7.390781917278e-01      -1.449688478034e+00      -1.579758108383e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.122765151731e+03       1.733656914026e-01       3.612093494381e-01       3.612093490227e-01      -1.444836055932e+00      -9.073524709358e-08       0.000000000000e+00      -1.446182412699e+00      -1.174697394871e-04      -8.837216902635e-03      -1.124745094006e+03       1.733820989516e-01      -1.124745090996e+03       1.733820989494e-01 
       1.171919111403e+04       7.411154231547e-01      -1.448491187139e+00      -1.574011572109e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.124948638174e+03       1.734265614679e-01       3.609162617440e-01       3.609162613450e-01      -1.443663711373e+00      -9.026789499211e-08       0.000000000000e+00      -1.445487991793e+00      -1.050932544583e-04      -8.537496904358e-03      -1.126928786716e+03       1.734429275019e-01      -1.126928783706e+03       1.734429274997e-01 
       1.173177851322e+04       7.431594316440e-01      -1.447288227022e+00      -1.568289371284e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.127132889626e+03       1.734865566139e-01       3.606217346417e-01       3.606217342628e-01      -1.442485609166e+00      -8.980224761035e-08       0.000000000000e+00      -1.445001206237e+00      -9.344706940528e-05      -8.150726886525e-03      -1.129113243913e+03       1.735028811932e-01      -1.129113240903e+03       1.735028811910e-01 
       1.174170605507e+04       7.447763274091e-01      -1.446335458156e+00      -1.563793363329e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.128856116844e+03       1.735332535677e-01       3.603884269675e-01       3.603884266069e-01      -1.441552383350e+00      -8.943620075086e-08       0.000000000000e+00      -1.444754699792e+00      -8.491006589675e-05      -7.789343596508e-03      -1.130836633033e+03       1.735495454946e-01      -1.130836630022e+03       1.735495454924e-01 
       1.175163359691e+04       7.463974876701e-01      -1.445379144997e+00      -1.559312267252e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.130579807623e+03       1.735794009103e-01       3.601542195811e-01       3.601542192409e-01      -1.440615558675e+00      -8.907121609725e-08       0.000000000000e+00      -1.444620447639e+00      -7.704410543871e-05      -7.383108421076e-03      -1.132560485388e+03       1.735956602220e-01      -1.132560482378e+03       1.735956602198e-01 
       1.176156113875e+04       7.480229343139e-01      -1.444419275266e+00      -1.554845993901e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.132303956504e+03       1.736249968747e-01       3.599191094559e-01       3.599191091376e-01      -1.439675123033e+00      -8.870729326094e-08       0.000000000000e+00      -1.444589026847e+00      -6.993137504954e-05      -6.937011287424e-03      -1.134284795523e+03       1.736412236084e-01      -1.134284792512e+03       1.736412236062e-01 
       1.177148868059e+04       7.496526893905e-01      -1.443455835816e+00      -1.550394456068e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.134028558015e+03       1.736700398080e-01       3.596830933480e-01       3.596830930531e-01      -1.438731063448e+00      -8.834443127048e-08       0.000000000000e+00      -1.444649985776e+00      -6.364487652291e-05      -6.456497295435e-03      -1.136009557963e+03       1.736862340006e-01      -1.136009554953e+03       1.736862339984e-01 
       1.178141622243e+04       7.512867750354e-01      -1.442488819792e+00      -1.545957552113e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.135753606657e+03       1.737145271697e-01       3.594461695916e-01       3.594461693211e-01      -1.437783373255e+00      -8.798262943199e-08       0.000000000000e+00      -1.444791959834e+00      -5.824864469733e-05      -5.947402128690e-03      -1.137734767212e+03       1.737306888580e-01      -1.137734764202e+03       1.737306888559e-01 
       1.179134376427e+04       7.529252135411e-01      -1.441518220253e+00      -1.541535180727e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.137479096910e+03       1.737584564265e-01       3.592083364988e-01       3.592083362536e-01      -1.436832045701e+00      -8.762188655198e-08       0.000000000000e+00      -1.445002807060e+00      -5.379619140852e-05      -5.415883298354e-03      -1.139460417751e+03       1.737745856474e-01      -1.139460414740e+03       1.737745856452e-01 
       1.180127130611e+04       7.545680273867e-01      -1.440544027518e+00      -1.537127246765e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.139205023230e+03       1.738018254228e-01       3.589695916948e-01       3.589695914752e-01      -1.435877071286e+00      -8.726220060429e-08       0.000000000000e+00      -1.445269753009e+00      -5.032959422621e-05      -4.868347252746e-03      -1.141186504033e+03       1.738179222128e-01      -1.141186501023e+03       1.738179222107e-01 
       1.181295598810e+04       7.565072498018e-01      -1.439392785541e+00      -1.531957500134e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.141236983589e+03       1.738521504163e-01       3.586874176343e-01       3.586874174454e-01      -1.434748380674e+00      -8.684020164074e-08       0.000000000000e+00      -1.445637820189e+00      -4.755275508744e-05      -4.212310625542e-03      -1.143218652254e+03       1.738682090820e-01      -1.143218649244e+03       1.738682090799e-01 
       1.182464067010e+04       7.584526021122e-01      -1.438236528889e+00      -1.526807483748e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.143269531230e+03       1.739016938205e-01       3.584039714512e-01       3.584039712926e-01      -1.433614601545e+00      -8.641965726364e-08       0.000000000000e+00      -1.446043075300e+00      -4.621151681578e-05      -3.554085397430e-03      -1.145251387313e+03       1.739177144123e-01      -1.145251384303e+03       1.739177144101e-01 
       1.183632535209e+04       7.604041217669e-01      -1.437075247020e+00      -1.521677030381e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.145302657006e+03       1.739504513547e-01       3.581192505857e-01       3.581192504568e-01      -1.432475723660e+00      -8.600056206065e-08       0.000000000000e+00      -1.446463080225e+00      -4.631285366571e-05      -2.904560509721e-03      -1.147284700063e+03       1.739664339227e-01      -1.147284697053e+03       1.739664339206e-01 
       1.184801003408e+04       7.623618465599e-01      -1.435908926320e+00      -1.516565979742e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.147336351725e+03       1.739984191574e-01       3.578332517075e-01       3.578332516070e-01      -1.431331733695e+00      -8.558290923166e-08       0.000000000000e+00      -1.446875472787e+00      -4.784059293003e-05      -2.274456422496e-03      -1.149318581311e+03       1.740143637515e-01      -1.149318578300e+03       1.740143637494e-01 
       1.185758357993e+04       7.639705098457e-01      -1.434949562635e+00      -1.512392727471e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.149003025136e+03       1.740371295456e-01       3.575979700835e-01       3.575979700052e-01      -1.430390611722e+00      -8.524178532476e-08       0.000000000000e+00      -1.447192299939e+00      -5.012865536419e-05      -1.779955208345e-03      -1.150985407220e+03       1.740530430639e-01      -1.150985404209e+03       1.740530430617e-01 
       1.186715712577e+04       7.655833853794e-01      -1.433986791509e+00      -1.508232322284e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.150670069181e+03       1.740753062124e-01       3.573618243918e-01       3.573618243344e-01      -1.429446033456e+00      -8.490161884644e-08       0.000000000000e+00      -1.447477598008e+00      -5.331573503992e-05      -1.310926584412e-03      -1.152652603465e+03       1.740911886881e-01      -1.152652600455e+03       1.740911886860e-01 
       1.187673067162e+04       7.672004944228e-01      -1.433020605814e+00      -1.504084675114e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.152337478745e+03       1.741129469657e-01       3.571248128896e-01       3.571248128516e-01      -1.428497991927e+00      -8.456240488397e-08       0.000000000000e+00      -1.447720152280e+00      -5.736068115084e-05      -8.725408030349e-04      -1.154320164932e+03       1.741287984320e-01      -1.154320161922e+03       1.741287984299e-01 
       1.188630421746e+04       7.688218583686e-01      -1.432050999854e+00      -1.499949693978e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.154005248692e+03       1.741500494096e-01       3.568869341936e-01       3.568869341732e-01      -1.427546481599e+00      -8.422413830256e-08       0.000000000000e+00      -1.447909328329e+00      -6.221376424104e-05      -4.696248087100e-04      -1.155988086486e+03       1.741658698994e-01      -1.155988083475e+03       1.741658698973e-01 
       1.189587776331e+04       7.704474987809e-01      -1.431077965584e+00      -1.495827292197e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.155673373865e+03       1.741866114711e-01       3.566481863301e-01       3.566481863255e-01      -1.426591494579e+00      -8.388681338456e-08       0.000000000000e+00      -1.448035181562e+00      -6.781675058956e-05      -1.066110456710e-04      -1.157656362968e+03       1.742024010175e-01      -1.157656359958e+03       1.742024010154e-01 
       1.190545130915e+04       7.720774373976e-01      -1.430101492519e+00      -1.491717388336e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.157341849087e+03       1.742226314115e-01       3.564085667140e-01       3.564085667231e-01      -1.425633020524e+00      -8.355042388497e-08       0.000000000000e+00      -1.448088562093e+00      -7.410358492063e-05       2.125106556074e-04      -1.159324989205e+03       1.742383900474e-01      -1.159324986194e+03       1.742383900452e-01 
       1.191502485500e+04       7.737116961256e-01      -1.429121568308e+00      -1.487619905122e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.159010669171e+03       1.742581077461e-01       3.561680722910e-01       3.561680723118e-01      -1.424671047217e+00      -8.321496314245e-08       0.000000000000e+00      -1.448061211355e+00      -8.100123819646e-05       4.842365367576e-04      -1.160993960007e+03       1.742738355040e-01      -1.160993956996e+03       1.742738355019e-01 
       1.192585010941e+04       7.755648605981e-01      -1.428009355310e+00      -1.483001542679e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.160898090701e+03       1.742975649200e-01       3.558950778500e-01       3.558950778812e-01      -1.423579074383e+00      -8.283675292931e-08       0.000000000000e+00      -1.447923899917e+00      -8.943799208133e-05       7.306675323870e-04      -1.162881551605e+03       1.743132578021e-01      -1.162881548595e+03       1.743132578000e-01 
       1.193667536383e+04       7.774236088854e-01      -1.426892711595e+00      -1.478398818006e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.162785938943e+03       1.743363208190e-01       3.556209604648e-01       3.556209605034e-01      -1.422482609740e+00      -8.245971314103e-08       0.000000000000e+00      -1.447665113614e+00      -9.843517359520e-05       9.092461648067e-04      -1.164769569537e+03       1.743519788668e-01      -1.164769566527e+03       1.743519788647e-01 
       1.194750061825e+04       7.792879733027e-01      -1.425771625130e+00      -1.473811608171e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.164674206297e+03       1.743743724641e-01       3.553457171802e-01       3.553457172232e-01      -1.421381641469e+00      -8.208383414643e-08       0.000000000000e+00      -1.447277688100e+00      -1.078654987889e-04       1.017463096554e-03      -1.166658006205e+03       1.743899957190e-01      -1.166658003195e+03       1.743899957169e-01 
       1.195832587267e+04       7.811579864593e-01      -1.424646079860e+00      -1.469239799351e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.166562885136e+03       1.744117174261e-01       3.550693440310e-01       3.550693440753e-01      -1.420276153707e+00      -8.170910589800e-08       0.000000000000e+00      -1.446756335986e+00      -1.175965437385e-04       1.053789566824e-03      -1.168546853982e+03       1.744273059293e-01      -1.168546850972e+03       1.744273059272e-01 
       1.196915112708e+04       7.830336812216e-01      -1.423516059627e+00      -1.464683278080e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.168451967808e+03       1.744483532802e-01       3.547918370260e-01       3.547918370686e-01      -1.419166130491e+00      -8.133551826495e-08       0.000000000000e+00      -1.446097704129e+00      -1.274931733652e-04       1.017697351746e-03      -1.170436105216e+03       1.744639070727e-01      -1.170436102205e+03       1.744639070706e-01 
       1.197997638150e+04       7.849150906357e-01      -1.422381556070e+00      -1.460141915266e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.170341446626e+03       1.744842765120e-01       3.545131941293e-01       3.545131941672e-01      -1.418051563679e+00      -8.096306217120e-08       0.000000000000e+00      -1.445300386225e+00      -1.374205426217e-04       9.096622929308e-04      -1.172325752220e+03       1.744997956347e-01      -1.172325749209e+03       1.744997956326e-01 
       1.199080163592e+04       7.868022480254e-01      -1.421242559081e+00      -1.455615586621e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.172231313866e+03       1.745194838430e-01       3.542334128663e-01       3.542334128967e-01      -1.416932443371e+00      -8.059172856845e-08       0.000000000000e+00      -1.444364920767e+00      -1.472446765547e-04       7.311529510280e-04      -1.174215787271e+03       1.745349683366e-01      -1.174215784260e+03       1.745349683346e-01 
       1.200200510884e+04       7.887614284727e-01      -1.420059020471e+00      -1.450946823633e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.174187611050e+03       1.745551645053e-01       3.539426540200e-01       3.539426540396e-01      -1.415769412864e+00      -8.020859318392e-08       0.000000000000e+00      -1.443253933804e+00      -1.571632536926e-04       4.748018180543e-04      -1.176172257735e+03       1.745706132027e-01      -1.176172254724e+03       1.745706132007e-01 
       1.201320858177e+04       7.907268391931e-01      -1.418870634546e+00      -1.446293921459e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.176144307340e+03       1.745900729088e-01       3.536506673725e-01       3.536506673787e-01      -1.414601471123e+00      -7.982663974282e-08       0.000000000000e+00      -1.442002451992e+00      -1.666895514148e-04       1.493388922872e-04      -1.178129126904e+03       1.746054858533e-01      -1.178129123893e+03       1.746054858512e-01 
       1.202220292697e+04       7.923092397273e-01      -1.417913060977e+00      -1.442569878413e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.177715460517e+03       1.746175367964e-01       3.534153647230e-01       3.534153647165e-01      -1.413660264396e+00      -7.952084993268e-08       0.000000000000e+00      -1.440900652927e+00      -1.739637905976e-04      -1.587685148904e-04      -1.179700418580e+03       1.746329210691e-01      -1.179700415570e+03       1.746329210670e-01 
       1.203119727216e+04       7.938956998754e-01      -1.416952350547e+00      -1.438855901009e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.179286860840e+03       1.746444986456e-01       3.531792676296e-01       3.531792676090e-01      -1.412715879876e+00      -7.921581179904e-08       0.000000000000e+00      -1.439717147034e+00      -1.808359357013e-04      -5.054542157611e-04      -1.181271957147e+03       1.746598542741e-01      -1.181271954136e+03       1.746598542720e-01 
       1.204019161736e+04       7.954862394986e-01      -1.415988496679e+00      -1.435151922274e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.180858503792e+03       1.746709566622e-01       3.529423744760e-01       3.529423744400e-01      -1.411768311097e+00      -7.891152103978e-08       0.000000000000e+00      -1.438457123355e+00      -1.872464718879e-04      -8.874502672105e-04      -1.182843738084e+03       1.746862836741e-01      -1.182843735073e+03       1.746862836720e-01 
       1.204918596256e+04       7.970808786076e-01      -1.415021490858e+00      -1.431457879841e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.182430384840e+03       1.746969093156e-01       3.527046831603e-01       3.527046831078e-01      -1.410817549654e+00      -7.860797349157e-08       0.000000000000e+00      -1.437126457271e+00      -1.931407530454e-04      -1.301159865052e-03      -1.184415756859e+03       1.747122077385e-01      -1.184415753848e+03       1.747122077364e-01 
       1.205818030775e+04       7.986796373625e-01      -1.414051322766e+00      -1.427773715534e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.184002499438e+03       1.747223553200e-01       3.524661911277e-01       3.524661910576e-01      -1.409863585327e+00      -7.830516499108e-08       0.000000000000e+00      -1.435731650864e+00      -1.984695271803e-04      -1.742691758108e-03      -1.185988008929e+03       1.747376251812e-01      -1.185988005918e+03       1.747376251792e-01 
       1.206717465295e+04       8.002825360301e-01      -1.413077984853e+00      -1.424099365821e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.185574843030e+03       1.747472930028e-01       3.522268965174e-01       3.522268964289e-01      -1.408906410673e+00      -7.800309204109e-08       0.000000000000e+00      -1.434279757214e+00      -2.031900168004e-04      -2.207898833222e-03      -1.187560489734e+03       1.747625343298e-01      -1.187560486723e+03       1.747625343277e-01 
       1.207616899815e+04       8.018895949797e-01      -1.412101472872e+00      -1.420434761035e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.187147411036e+03       1.747717202324e-01       3.519867982972e-01       3.519867981897e-01      -1.407946021566e+00      -7.770175169952e-08       0.000000000000e+00      -1.432778298410e+00      -2.072663786781e-04      -2.692419950991e-03      -1.189133194698e+03       1.747869330523e-01      -1.189133191687e+03       1.747869330502e-01 
       1.208516334334e+04       8.035008347312e-01      -1.411121780953e+00      -1.416779835617e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.188720198863e+03       1.747956350985e-01       3.517458950273e-01       3.517458949004e-01      -1.406982412247e+00      -7.740114130184e-08       0.000000000000e+00      -1.431235187491e+00      -2.106693437673e-04      -3.191723004714e-03      -1.190706119226e+03       1.748108194385e-01      -1.190706116215e+03       1.748108194364e-01 
       1.208816296662e+04       8.040391180505e-01      -1.410794344310e+00      -1.415563055940e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.189244773286e+03       1.748034965079e-01       3.516653742104e-01       3.516653740769e-01      -1.406660330230e+00      -7.730104928383e-08       0.000000000000e+00      -1.430712711403e+00      -2.116504137517e-04      -3.360724902250e-03      -1.191230739182e+03       1.748186713559e-01      -1.191230736171e+03       1.748186713538e-01 
       1.209116258989e+04       8.045778694397e-01      -1.410466552794e+00      -1.414347343826e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.189769371474e+03       1.748113006909e-01       3.515847635597e-01       3.515847634197e-01      -1.406337888878e+00      -7.720103803455e-08       0.000000000000e+00      -1.430186826848e+00      -2.125533659091e-04      -3.530678043908e-03      -1.191755382874e+03       1.748264660498e-01      -1.191755379863e+03       1.748264660478e-01 
       1.209416221317e+04       8.051170896715e-01      -1.410138406044e+00      -1.413132697220e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.190293993255e+03       1.748190475962e-01       3.515040629857e-01       3.515040628391e-01      -1.406015087830e+00      -7.710110749848e-08       0.000000000000e+00      -1.429657847843e+00      -2.133776229896e-04      -3.701406308736e-03      -1.192280050132e+03       1.748342034691e-01      -1.192280047121e+03       1.748342034670e-01 
       1.209716183645e+04       8.056567795204e-01      -1.409809903672e+00      -1.411919114097e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.190818638458e+03       1.748267371760e-01       3.514232723923e-01       3.514232722391e-01      -1.405691926703e+00      -7.700125756460e-08       0.000000000000e+00      -1.429126090519e+00      -2.141226962638e-04      -3.872732907362e-03      -1.192804740783e+03       1.748418835658e-01      -1.192804737772e+03       1.748418835638e-01 
       1.210016145972e+04       8.061969397629e-01      -1.409481045264e+00      -1.410706592403e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.191343306912e+03       1.748343693859e-01       3.513423916770e-01       3.513423915173e-01      -1.405368405089e+00      -7.690148812189e-08       0.000000000000e+00      -1.428591872791e+00      -2.147881849900e-04      -4.044480578388e-03      -1.193329454655e+03       1.748495062957e-01      -1.193329451644e+03       1.748495062937e-01 
       1.210316108300e+04       8.067375711775e-01      -1.409151830386e+00      -1.409495130306e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.191867998443e+03       1.748419441846e-01       3.512614207320e-01       3.512614205657e-01      -1.405044522553e+00      -7.680179911485e-08       0.000000000000e+00      -1.428055514036e+00      -2.153737762037e-04      -4.216471781045e-03      -1.193854191578e+03       1.748570716174e-01      -1.193854188567e+03       1.748570716153e-01 
       1.210616070627e+04       8.072786745434e-01      -1.408822258719e+00      -1.408284725585e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.192392712881e+03       1.748494615144e-01       3.511803594787e-01       3.511803593058e-01      -1.404720278783e+00      -7.670219043243e-08       0.000000000000e+00      -1.427517334570e+00      -2.158792643669e-04      -4.388528887827e-03      -1.194378951378e+03       1.748645794731e-01      -1.194378948367e+03       1.748645794711e-01 
       1.211371598410e+04       8.086436710540e-01      -1.407990570763e+00      -1.405240696778e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.193714433652e+03       1.748681404971e-01       3.509757866895e-01       3.509757865002e-01      -1.403901990753e+00      -7.645165758796e-08       0.000000000000e+00      -1.426155869579e+00      -2.167971430304e-04      -4.821005515865e-03      -1.195700786280e+03       1.748832346063e-01      -1.195700783269e+03       1.748832346043e-01 
       1.212127126193e+04       8.100116790988e-01      -1.407156616265e+00      -1.402203320067e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.195036295886e+03       1.748864530501e-01       3.507706402391e-01       3.507706400336e-01      -1.403081408071e+00      -7.620163341993e-08       0.000000000000e+00      -1.424790008295e+00      -2.172076813404e-04      -5.249952882137e-03      -1.197022762464e+03       1.749015233287e-01      -1.197022759453e+03       1.749015233267e-01 
       1.212882653977e+04       8.113827112559e-01      -1.406320392042e+00      -1.399172557703e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.196358296812e+03       1.749043979892e-01       3.505649193481e-01       3.505649191269e-01      -1.402258527620e+00      -7.595211728995e-08       0.000000000000e+00      -1.423424846126e+00      -2.171155445947e-04      -5.672578499330e-03      -1.198344877160e+03       1.749194444561e-01      -1.198344874149e+03       1.749194444541e-01 
       1.213638181760e+04       8.127567801822e-01      -1.405481893950e+00      -1.396148374216e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.197680433651e+03       1.749219742610e-01       3.503586229957e-01       3.503586227592e-01      -1.401433345317e+00      -7.570310853189e-08       0.000000000000e+00      -1.422065413894e+00      -2.165288785614e-04      -6.086140744045e-03      -1.199667127589e+03       1.749369969350e-01      -1.199667124578e+03       1.749369969330e-01 
       1.214393709543e+04       8.141338986152e-01      -1.404641116861e+00      -1.393130736271e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.199002703619e+03       1.749391809451e-01       3.501517499147e-01       3.501517496634e-01      -1.400605856094e+00      -7.545460653513e-08       0.000000000000e+00      -1.420716642800e+00      -2.154592335421e-04      -6.487967500542e-03      -1.200989510967e+03       1.749541798449e-01      -1.200989507956e+03       1.749541798429e-01 
       1.215149237326e+04       8.155140793726e-01      -1.403798054651e+00      -1.390119612921e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.200325103924e+03       1.749560172557e-01       3.499442985875e-01       3.499442983221e-01      -1.399776053881e+00      -7.520661077232e-08       0.000000000000e+00      -1.419383331723e+00      -2.139214654151e-04      -6.875473439072e-03      -1.202312024503e+03       1.749709924001e-01      -1.202312021492e+03       1.749709923981e-01 
       1.215904765109e+04       8.168973353386e-01      -1.402952701838e+00      -1.387114972023e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.201647631768e+03       1.749724823167e-01       3.497362676577e-01       3.497362673789e-01      -1.398943933252e+00      -7.495912079936e-08       0.000000000000e+00      -1.418070112433e+00      -2.119338416699e-04      -7.246177004306e-03      -1.203634665399e+03       1.749874337243e-01      -1.203634662388e+03       1.749874337223e-01 
       1.216794749388e+04       8.185307230042e-01      -1.401953965217e+00      -1.383583878550e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.203205681309e+03       1.749913995764e-01       3.494904704550e-01       3.494904701616e-01      -1.397960748076e+00      -7.466823553903e-08       0.000000000000e+00      -1.416554965014e+00      -2.090453230540e-04      -7.658097936494e-03      -1.205192847881e+03       1.750063230466e-01      -1.205192844870e+03       1.750063230446e-01 
       1.217684733667e+04       8.201684170388e-01      -1.400952041903e+00      -1.380061667944e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.204763899323e+03       1.750097978943e-01       3.492438669815e-01       3.492438666747e-01      -1.396974337811e+00      -7.437805243926e-08       0.000000000000e+00      -1.415080645532e+00      -2.056040367198e-04      -8.039821559569e-03      -1.206751198587e+03       1.750246934530e-01      -1.206751195576e+03       1.750246934510e-01 
       1.218574717947e+04       8.218104388707e-01      -1.399946925254e+00      -1.376548284443e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.206322281186e+03       1.750276755120e-01       3.489964556010e-01       3.489964552821e-01      -1.395984695912e+00      -7.408857172209e-08       0.000000000000e+00      -1.413653449335e+00      -2.016560836732e-04      -8.388034725391e-03      -1.208309712895e+03       1.750425431848e-01      -1.208309709884e+03       1.750425431828e-01 
       1.219464702226e+04       8.234568100878e-01      -1.398938606719e+00      -1.373043676450e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.207880822265e+03       1.750450309289e-01       3.487482341982e-01       3.487482338689e-01      -1.394991813919e+00      -7.379979355404e-08       0.000000000000e+00      -1.412279098107e+00      -1.972522095697e-04      -8.699751692054e-03      -1.209868386170e+03       1.750598707413e-01      -1.209868383159e+03       1.750598707393e-01 
       1.220354686505e+04       8.251075524359e-01      -1.397927076196e+00      -1.369547795615e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.209439517913e+03       1.750618628520e-01       3.484992002697e-01       3.484991999314e-01      -1.393995681818e+00      -7.351171804615e-08       0.000000000000e+00      -1.410962689722e+00      -1.924473408090e-04      -8.972340102401e-03      -1.211427213766e+03       1.750766748294e-01      -1.211427210754e+03       1.750766748274e-01 
