# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1372       1.017097850176e-10       2.917759997878e-12      -7.892026467595e-12       1.147009898228e-14       1.837464827433e-15       5.575545744190e-16      -7.560830144782e-17 
 1373       1.018850652510e-10       2.894548088656e-12      -7.887459554255e-12       1.146738519843e-14       1.832138475008e-15       5.584978933386e-16      -7.495721285537e-17 
 1374       1.020594796974e-10       2.871286660637e-12      -7.881187802642e-12       1.146470888889e-14       1.826830874632e-15       5.594665955687e-16      -7.430114178685e-17 
 1375       1.022329101204e-10       2.847983908961e-12      -7.873222007790e-12       1.146206811331e-14       1.821541959432e-15       5.604568427696e-16      -7.364019906806e-17 
 1376       1.024052376154e-10       2.824648076439e-12      -7.863573059591e-12       1.145946091886e-14       1.816271661527e-15       5.614647738020e-16      -7.297449623788e-17 
 1377       1.025763426082e-10       2.801287453634e-12      -7.852251942985e-12       1.145688534019e-14       1.811019912029e-15       5.624865046850e-16      -7.230414554964e-17 
 1378       1.027461048538e-10       2.777910378948e-12      -7.839269738156e-12       1.145433939939e-14       1.805786641040e-15       5.635181285547e-16      -7.162925997241e-17 
 1379       1.029144034352e-10       2.754525238708e-12      -7.824637620719e-12       1.145182110603e-14       1.800571777649e-15       5.645557156223e-16      -7.094995319238e-17 
 1380       1.030811167622e-10       2.731140467256e-12      -7.808366861916e-12       1.144932845706e-14       1.795375249931e-15       5.655953131324e-16      -7.026633961412e-17 
 1381       1.032461225704e-10       2.707764547030e-12      -7.790468828802e-12       1.144685943684e-14       1.790196984944e-15       5.666329453213e-16      -6.957853436195e-17 
 1382       1.034092979196e-10       2.684406008653e-12      -7.770954984443e-12       1.144441201709e-14       1.785036908727e-15       5.676646133756e-16      -6.888665328128e-17 
 1383       1.035705191931e-10       2.661073431020e-12      -7.749836888103e-12       1.144198415687e-14       1.779894946296e-15       5.686862953899e-16      -6.819081293990e-17 
 1384       1.037296620958e-10       2.637775441382e-12      -7.727126195437e-12       1.143957380258e-14       1.774771021645e-15       5.696939463256e-16      -6.749113062933e-17 
 1385       1.038866016539e-10       2.614520715435e-12      -7.702834658682e-12       1.143717888789e-14       1.769665057740e-15       5.706834979690e-16      -6.678772436616e-17 
 1386       1.040412122128e-10       2.591317977404e-12      -7.676974126849e-12       1.143479733375e-14       1.764576976522e-15       5.716508588897e-16      -6.608071289335e-17 
 1387       1.041933674365e-10       2.568176000130e-12      -7.649556545916e-12       1.143242704838e-14       1.759506698897e-15       5.725919143986e-16      -6.537021568159e-17 
 1388       1.043429403063e-10       2.545103605156e-12      -7.620593959017e-12       1.143006592721e-14       1.754454144742e-15       5.735025265065e-16      -6.465635293059e-17 
 1389       1.044898031193e-10       2.522109662816e-12      -7.590098506636e-12       1.142771185286e-14       1.749419232895e-15       5.743785338824e-16      -6.393924557046e-17 
 1390       1.046338274875e-10       2.499203092317e-12      -7.558082426796e-12       1.142536269515e-14       1.744401881159e-15       5.752157518116e-16      -6.321901526297e-17 
 1391       1.047748843365e-10       2.476392861827e-12      -7.524558055253e-12       1.142301631105e-14       1.739402006297e-15       5.760099721540e-16      -6.249578440296e-17 
 1392       1.049128439044e-10       2.453687988562e-12      -7.489537825686e-12       1.142067054465e-14       1.734419524029e-15       5.767569633027e-16      -6.176967611960e-17 
 1393       1.050475757403e-10       2.431097538874e-12      -7.453034269890e-12       1.141832322716e-14       1.729454349031e-15       5.774524701418e-16      -6.104081427774e-17 
 1394       1.051789487034e-10       2.408630628332e-12      -7.415060017964e-12       1.141597217687e-14       1.724506394931e-15       5.780922140052e-16      -6.030932347926e-17 
 1395       1.053068309618e-10       2.386296421813e-12      -7.375627798509e-12       1.141361519912e-14       1.719575574311e-15       5.786718926346e-16      -5.957532906437e-17 
 1396       1.054310899909e-10       2.364104133587e-12      -7.334750438814e-12       1.141125008631e-14       1.714661798699e-15       5.791871801378e-16      -5.883895711296e-17 
 1397       1.055515925729e-10       2.342063027402e-12      -7.292440865048e-12       1.140887461783e-14       1.709764978570e-15       5.796337269470e-16      -5.810033444591e-17 
 1398       1.056682047948e-10       2.320182416572e-12      -7.248712102456e-12       1.140648656006e-14       1.704885023345e-15       5.800071597774e-16      -5.735958862642e-17 
 1399       1.057807920477e-10       2.298471664063e-12      -7.203577275546e-12       1.140408366638e-14       1.700021841383e-15       5.803030815850e-16      -5.661684796135e-17 
 1400       1.058892190257e-10       2.276940182578e-12      -7.157049608282e-12       1.140166367706e-14       1.695175339986e-15       5.805170715252e-16      -5.587224150255e-17 
 1401       1.059933497242e-10       2.255597434644e-12      -7.109142424275e-12       1.139922431932e-14       1.690345425392e-15       5.806446849110e-16      -5.512589904819e-17 
 1402       1.060930634497e-10       2.234452054718e-12      -7.059871162267e-12       1.139676345226e-14       1.685532010987e-15       5.806823857424e-16      -5.437794290544e-17 
 1403       1.061883030328e-10       2.213509205298e-12      -7.009259445194e-12       1.139427950337e-14       1.680735042034e-15       5.806303550204e-16      -5.362846308208e-17 
 1404       1.062790271158e-10       2.192773193406e-12      -6.957333074803e-12       1.139177103656e-14       1.675954471198e-15       5.804897116427e-16      -5.287754183876e-17 
 1405       1.063651941870e-10       2.172248346100e-12      -6.904118022430e-12       1.138923660749e-14       1.671190250353e-15       5.802615825057e-16      -5.212526190500e-17 
 1406       1.064467625809e-10       2.151939010502e-12      -6.849640429303e-12       1.138667476366e-14       1.666442330581e-15       5.799471025196e-16      -5.137170648002e-17 
 1407       1.065236904779e-10       2.131849553839e-12      -6.793926606868e-12       1.138408404429e-14       1.661710662171e-15       5.795474146238e-16      -5.061695923353e-17 
 1408       1.065959359040e-10       2.111984363467e-12      -6.737003037093e-12       1.138146298039e-14       1.656995194618e-15       5.790636698021e-16      -4.986110430659e-17 
 1409       1.066634567304e-10       2.092347846911e-12      -6.678896372789e-12       1.137881009469e-14       1.652295876617e-15       5.784970270973e-16      -4.910422631241e-17 
 1410       1.067262106738e-10       2.072944431893e-12      -6.619633437925e-12       1.137612390166e-14       1.647612656065e-15       5.778486536274e-16      -4.834641033719e-17 
 1411       1.067841552954e-10       2.053778566367e-12      -6.559241227937e-12       1.137340290747e-14       1.642945480061e-15       5.771197245999e-16      -4.758774194096e-17 
 1412       1.068372480016e-10       2.034854718552e-12      -6.497746910049e-12       1.137064561000e-14       1.638294294897e-15       5.763114233273e-16      -4.682830715837e-17 
 1413       1.068854460429e-10       2.016177376961e-12      -6.435177823581e-12       1.136785049879e-14       1.633659046063e-15       5.754249412424e-16      -4.606819249953e-17 
 1414       1.069287065142e-10       1.997751050440e-12      -6.371561480269e-12       1.136501605507e-14       1.629039678244e-15       5.744614779135e-16      -4.530748495087e-17 
 1415       1.069669863546e-10       1.979580268194e-12      -6.306925564579e-12       1.136214075171e-14       1.624436135314e-15       5.734222410593e-16      -4.454627197591e-17 
 1416       1.070002423466e-10       1.961669579825e-12      -6.241297934017e-12       1.135922305321e-14       1.619848360341e-15       5.723084465644e-16      -4.378464151613e-17 
 1417       1.070284311167e-10       1.944023555364e-12      -6.174706619447e-12       1.135626141571e-14       1.615276295578e-15       5.711213184941e-16      -4.302268199176e-17 
 1418       1.070515091346e-10       1.926646785298e-12      -6.107179825407e-12       1.135325428694e-14       1.610719882467e-15       5.698620891103e-16      -4.226048230263e-17 
 1419       1.070694327131e-10       1.909543880612e-12      -6.038745930419e-12       1.135020010623e-14       1.606179061635e-15       5.685319988858e-16      -4.149813182901e-17 
 1420       1.070821580079e-10       1.892719472814e-12      -5.969433487308e-12       1.134709730450e-14       1.601653772890e-15       5.671322965200e-16      -4.073572043239e-17 
 1421       1.070896410174e-10       1.876178213972e-12      -5.899271223515e-12       1.134394430421e-14       1.597143955223e-15       5.656642389543e-16      -3.997333845635e-17 
 1422       1.070918375826e-10       1.859924776744e-12      -5.828288041408e-12       1.134073951938e-14       1.592649546806e-15       5.641290913866e-16      -3.921107672735e-17 
 1423       1.070887033866e-10       1.843963854413e-12      -5.756513018602e-12       1.133748135557e-14       1.588170484985e-15       5.625281272870e-16      -3.844902655559e-17 
 1424       1.070801939544e-10       1.828300160919e-12      -5.683975408272e-12       1.133416820984e-14       1.583706706285e-15       5.608626284131e-16      -3.768727973581e-17 
 1425       1.070662646530e-10       1.812938430891e-12      -5.610704639465e-12       1.133079847078e-14       1.579258146404e-15       5.591338848247e-16      -3.692592854813e-17 
 1426       1.070468706908e-10       1.797883419681e-12      -5.536730317416e-12       1.132737051844e-14       1.574824740213e-15       5.573431948992e-16      -3.616506575886e-17 
 1427       1.070219671176e-10       1.783139903394e-12      -5.462082223863e-12       1.132388272437e-14       1.570406421754e-15       5.554918653471e-16      -3.540478462136e-17 
 1428       1.069915088244e-10       1.768712678925e-12      -5.386790317362e-12       1.132033345157e-14       1.566003124236e-15       5.535812112266e-16      -3.464517887681e-17 
 1429       1.069554505428e-10       1.754606563988e-12      -5.310884733601e-12       1.131672105447e-14       1.561614780036e-15       5.516125559592e-16      -3.388634275510e-17 
 1430       1.069137468454e-10       1.740826397152e-12      -5.234395785713e-12       1.131304387896e-14       1.557241320698e-15       5.495872313450e-16      -3.312837097561e-17 
 1431       1.068663521449e-10       1.727377037869e-12      -5.157353964591e-12       1.130930026231e-14       1.552882676928e-15       5.475065775774e-16      -3.237135874804e-17 
 1432       1.068132206945e-10       1.714263366511e-12      -5.079789939207e-12       1.130548853323e-14       1.548538778592e-15       5.453719432587e-16      -3.161540177326e-17 
 1433       1.067543065871e-10       1.701490284403e-12      -5.001734556918e-12       1.130160701177e-14       1.544209554718e-15       5.431846854151e-16      -3.086059624412e-17 
 1434       1.066895637556e-10       1.689062713852e-12      -4.923218843790e-12       1.129765400939e-14       1.539894933492e-15       5.409461695120e-16      -3.010703884627e-17 
 1435       1.066189459723e-10       1.676985598182e-12      -4.844274004904e-12       1.129362782889e-14       1.535594842257e-15       5.386577694690e-16      -2.935482675900e-17 
 1436       1.065424068488e-10       1.665263901766e-12      -4.764931424677e-12       1.128952676441e-14       1.531309207507e-15       5.363208676754e-16      -2.860405765606e-17 
 1437       1.064598998359e-10       1.653902610061e-12      -4.685222667172e-12       1.128534910142e-14       1.527037954894e-15       5.339368550050e-16      -2.785482970649e-17 
 1438       1.063713782229e-10       1.642906729638e-12      -4.605179476417e-12       1.128109311669e-14       1.522781009216e-15       5.315071308315e-16      -2.710724157542e-17 
 1439       1.062767951383e-10       1.632281288215e-12      -4.524833776713e-12       1.127675707831e-14       1.518538294423e-15       5.290331030439e-16      -2.636139242494e-17 
 1440       1.061761035484e-10       1.622031334692e-12      -4.444217672957e-12       1.127233924563e-14       1.514309733612e-15       5.265161880612e-16      -2.561738191488e-17 
 1441       1.060692709192e-10       1.612160914734e-12      -4.363362261094e-12       1.126783811701e-14       1.510095255635e-15       5.239578603134e-16      -2.487530049388e-17 
 1442       1.059563233620e-10       1.602669986093e-12      -4.282294045658e-12       1.126325317577e-14       1.505894815000e-15       5.213598012013e-16      -2.413520016299e-17 
 1443       1.058373019351e-10       1.593557472046e-12      -4.201038486503e-12       1.125858415175e-14       1.501708372168e-15       5.187237516787e-16      -2.339712341695e-17 
 1444       1.057122480236e-10       1.584822282974e-12      -4.119621185600e-12       1.125383077431e-14       1.497535886962e-15       5.160514629421e-16      -2.266111292736e-17 
 1445       1.055812033406e-10       1.576463316334e-12      -4.038067887285e-12       1.124899277229e-14       1.493377318564e-15       5.133446964488e-16      -2.192721154292e-17 
 1446       1.054442099272e-10       1.568479456637e-12      -3.956404478506e-12       1.124406987402e-14       1.489232625514e-15       5.106052239348e-16      -2.119546228973e-17 
 1447       1.053013101536e-10       1.560869575416e-12      -3.874656989066e-12       1.123906180734e-14       1.485101765710e-15       5.078348274329e-16      -2.046590837149e-17 
 1448       1.051525467194e-10       1.553632531203e-12      -3.792851591871e-12       1.123396829957e-14       1.480984696403e-15       5.050352992909e-16      -1.973859316983e-17 
 1449       1.049979626546e-10       1.546767169502e-12      -3.711014603174e-12       1.122878907753e-14       1.476881374200e-15       5.022084421894e-16      -1.901356024457e-17 
 1450       1.048376013196e-10       1.540272322763e-12      -3.629172482825e-12       1.122352386751e-14       1.472791755059e-15       4.993560691601e-16      -1.829085333392e-17 
 1451       1.046715064066e-10       1.534146810354e-12      -3.547351834509e-12       1.121817239533e-14       1.468715794290e-15       4.964800036037e-16      -1.757051635483e-17 
 1452       1.044997219395e-10       1.528389438536e-12      -3.465579406000e-12       1.121273438628e-14       1.464653446552e-15       4.935820793078e-16      -1.685259340319e-17 
 1453       1.043222922750e-10       1.522999000435e-12      -3.383882089403e-12       1.120720956513e-14       1.460604665852e-15       4.906641404652e-16      -1.613712875415e-17 
 1454       1.041392621031e-10       1.517974276017e-12      -3.302286921399e-12       1.120159765615e-14       1.456569405546e-15       4.877280416921e-16      -1.542416686233e-17 
 1455       1.039506764476e-10       1.513314032063e-12      -3.220821083491e-12       1.119589838312e-14       1.452547618332e-15       4.847756480453e-16      -1.471375236212e-17 
 1456       1.037565806668e-10       1.509017022139e-12      -3.139511902254e-12       1.119011146927e-14       1.448539256255e-15       4.818088350415e-16      -1.400593006794e-17 
 1457       1.035570204541e-10       1.505081986570e-12      -3.058386849574e-12       1.118423663734e-14       1.444544270701e-15       4.788294886742e-16      -1.330074497449e-17 
 1458       1.033520418387e-10       1.501507652418e-12      -2.977473542900e-12       1.117827360957e-14       1.440562612399e-15       4.758395054323e-16      -1.259824225705e-17 
 1459       1.031416911863e-10       1.498292733451e-12      -2.896799745485e-12       1.117222210767e-14       1.436594231415e-15       4.728407923183e-16      -1.189846727170e-17 
 1460       1.029260151993e-10       1.495435930117e-12      -2.816393366636e-12       1.116608185283e-14       1.432639077155e-15       4.698352668659e-16      -1.120146555560e-17 
 1461       1.027050609179e-10       1.492935929519e-12      -2.736282461956e-12       1.115985256575e-14       1.428697098363e-15       4.668248571583e-16      -1.050728282730e-17 
 1462       1.024788757205e-10       1.490791405390e-12      -2.656495233593e-12       1.115353396660e-14       1.424768243117e-15       4.638115018462e-16      -9.815964986924e-18 
 1463       1.022475073245e-10       1.489001018062e-12      -2.577060030483e-12       1.114712577504e-14       1.420852458829e-15       4.607971501658e-16      -9.127558116506e-18 
 1464       1.020110037864e-10       1.487563414443e-12      -2.498005348598e-12       1.114062771022e-14       1.416949692246e-15       4.577837619569e-16      -8.442108480213e-18 
 1465       1.017694135031e-10       1.486477227992e-12      -2.419359831190e-12       1.113403949076e-14       1.413059889443e-15       4.547733076810e-16      -7.759662524632e-18 
 1466       1.015227852122e-10       1.485741078687e-12      -2.341152269040e-12       1.112736083479e-14       1.409182995829e-15       4.517677684393e-16      -7.080266879022e-18 
 1467       1.012711679926e-10       1.485353573005e-12      -2.263411600700e-12       1.112059145989e-14       1.405318956138e-15       4.487691359905e-16      -6.403968355588e-18 
 1468       1.010146112650e-10       1.485313303889e-12      -2.186166912739e-12       1.111373108315e-14       1.401467714433e-15       4.457794127692e-16      -5.730813949740e-18 
 1469       1.007531647930e-10       1.485618850729e-12      -2.109447439994e-12       1.110677942113e-14       1.397629214102e-15       4.428006119039e-16      -5.060850840362e-18 
 1470       1.004868786830e-10       1.486268779328e-12      -2.033282565808e-12       1.109973618988e-14       1.393803397857e-15       4.398347572348e-16      -4.394126390075e-18 
 1471       1.002158033857e-10       1.487261641882e-12      -1.957701822283e-12       1.109260110494e-14       1.389990207735e-15       4.368838833319e-16      -3.730688145503e-18 
 1472       9.993998969579e-11       1.488595976950e-12      -1.882734890520e-12       1.108537388129e-14       1.386189585093e-15       4.339500355134e-16      -3.070583837538e-18 
 1473       9.965948875333e-11       1.490270309427e-12      -1.808411600869e-12       1.107805423345e-14       1.382401470606e-15       4.310352698634e-16      -2.413861381605e-18 
 1474       9.937435204393e-11       1.492283150521e-12      -1.734761933173e-12       1.107064187537e-14       1.378625804273e-15       4.281416532498e-16      -1.760568877926e-18 
 1475       9.908463139956e-11       1.494632997722e-12      -1.661816017014e-12       1.106313652050e-14       1.374862525404e-15       4.252712633428e-16      -1.110754611788e-18 
 1476       9.879037899910e-11       1.497318334780e-12      -1.589604131960e-12       1.105553788179e-14       1.371111572631e-15       4.224261886326e-16      -4.644670538030e-19 
 1477       9.849164736898e-11       1.500337631675e-12      -1.518156707806e-12       1.104784567163e-14       1.367372883896e-15       4.196085284477e-16       1.782451398206e-19 
 1478       9.818848938382e-11       1.503689344594e-12      -1.447504324828e-12       1.104005960191e-14       1.363646396455e-15       4.168203929726e-16       8.173331270176e-19 
 1479       9.788095826701e-11       1.507371915902e-12      -1.377677714021e-12       1.103217938400e-14       1.359932046878e-15       4.140639032661e-16       1.452747879599e-18 
 1480       9.756911321952e-11       1.511383185138e-12      -1.308704489796e-12       1.102420492689e-14       1.356229776388e-15       4.113406945277e-16       2.084442165879e-18 
 1481       9.725303636580e-11       1.515718615694e-12      -1.240599312241e-12       1.101613693386e-14       1.352539546952e-15       4.086504204902e-16       2.712376520522e-18 
 1482       9.693281597657e-11       1.520373050559e-12      -1.173373628124e-12       1.100797631168e-14       1.348861325351e-15       4.059922342823e-16       3.336513333164e-18 
 1483       9.660854085680e-11       1.525341299648e-12      -1.107038929695e-12       1.099972397307e-14       1.345195077843e-15       4.033652838305e-16       3.956814870720e-18 
 1484       9.628030034662e-11       1.530618139743e-12      -1.041606754751e-12       1.099138083666e-14       1.341540770167e-15       4.007687118494e-16       4.573243277227e-18 
 1485       9.594818432227e-11       1.536198314436e-12      -9.770886867025e-13       1.098294782704e-14       1.337898367539e-15       3.982016558330e-16       5.185760573685e-18 
 1486       9.561228319703e-11       1.542076534065e-12      -9.134963546424e-13       1.097442587472e-14       1.334267834651e-15       3.956632480451e-16       5.794328657906e-18 
 1487       9.527268792213e-11       1.548247475664e-12      -8.508414334106e-13       1.096581591619e-14       1.330649135669e-15       3.931526155105e-16       6.398909304352e-18 
 1488       9.492948998771e-11       1.554705782897e-12      -7.891356436620e-13       1.095711889390e-14       1.327042234236e-15       3.906688800057e-16       6.999464163981e-18 
 1489       9.458278142371e-11       1.561446066001e-12      -7.283907519337e-13       1.094833575629e-14       1.323447093466e-15       3.882111580496e-16       7.595954764089e-18 
 1490       9.423265480083e-11       1.568462901729e-12      -6.686185707113e-13       1.093946745779e-14       1.319863675946e-15       3.857785608947e-16       8.188342508157e-18 
 1491       9.387920323145e-11       1.575750833290e-12      -6.098309584962e-13       1.093051495881e-14       1.316291943734e-15       3.833701945177e-16       8.776588675690e-18 
 1492       9.352252037057e-11       1.583304370293e-12      -5.520398198723e-13       1.092147922580e-14       1.312731858356e-15       3.809851596105e-16       9.360654422062e-18 
 1493       9.316270041670e-11       1.591117988682e-12      -4.952571055730e-13       1.091236123121e-14       1.309183380810e-15       3.786225515708e-16       9.940500778362e-18 
 1494       9.279983811284e-11       1.599186130685e-12      -4.394948125484e-13       1.090316195353e-14       1.305646471557e-15       3.762814604931e-16       1.051608865123e-17 
 1495       9.243402874738e-11       1.607503204749e-12      -3.847649840315e-13       1.089388237729e-14       1.302121090530e-15       3.739609711597e-16       1.108737882272e-17 
 1496       9.206536815504e-11       1.616063585486e-12      -3.310797096058e-13       1.088452349309e-14       1.298607197121e-15       3.716601630313e-16       1.165433195012e-17 
 1497       9.169395271780e-11       1.624861613612e-12      -2.784511252721e-13       1.087508629756e-14       1.295104750192e-15       3.693781102380e-16       1.221690856579e-17 
 1498       9.131987936582e-11       1.633891595887e-12      -2.268914135150e-13       1.086557179343e-14       1.291613708064e-15       3.671138815699e-16       1.277506907704e-17 
 1499       9.094324557837e-11       1.643147805060e-12      -1.764128033703e-13       1.085598098951e-14       1.288134028523e-15       3.648665404685e-16       1.332877376595e-17 
 1500       9.056414938477e-11       1.652624479807e-12      -1.270275704916e-13       1.084631490068e-14       1.284665668812e-15       3.626351450169e-16       1.387798278923e-17 
 1501       9.018268936531e-11       1.662315824674e-12      -7.874803721740e-14       1.083657454797e-14       1.281208585638e-15       3.604187479310e-16       1.442265617801e-17 
 1502       8.979896465219e-11       1.672216010018e-12      -3.158657263801e-14       1.082676095847e-14       1.277762735164e-15       3.582163965503e-16       1.496275383777e-17 
 1503       8.941307493043e-11       1.682319171948e-12       1.444440733770e-14       1.081687516544e-14       1.274328073012e-15       3.560271328288e-16       1.549823554812e-17 
 1504       8.902512043883e-11       1.692619412267e-12       5.933243991522e-14       1.080691820826e-14       1.270904554257e-15       3.538499933257e-16       1.602906096264e-17 
 1505       8.863520197086e-11       1.703110798412e-12       1.030650153476e-13       1.079689113244e-14       1.267492133435e-15       3.516840091964e-16       1.655518960878e-17 
 1506       8.824342087562e-11       1.713787363397e-12       1.456295768683e-13       1.078679498968e-14       1.264090764531e-15       3.495282061832e-16       1.707658088765e-17 
 1507       8.784987905878e-11       1.724643105753e-12       1.870135206247e-13       1.077663083781e-14       1.260700400985e-15       3.473816046062e-16       1.759319407388e-17 
 1508       8.745467898344e-11       1.735671989471e-12       2.272041956108e-13       1.076639974086e-14       1.257320995690e-15       3.452432193543e-16       1.810498831547e-17 
 1509       8.705792367116e-11       1.746867943940e-12       2.661889036003e-13       1.075610276905e-14       1.253952500988e-15       3.431120598759e-16       1.861192263363e-17 
 1510       8.665971670281e-11       1.758224863892e-12       3.039548990802e-13       1.074574099878e-14       1.250594868672e-15       3.409871301696e-16       1.911395592262e-17 
 1511       8.626016221953e-11       1.769736609342e-12       3.404893891831e-13       1.073531551267e-14       1.247248049983e-15       3.388674287754e-16       1.961104694958e-17 
 1512       8.585936492366e-11       1.781397005528e-12       3.757795336209e-13       1.072482739955e-14       1.243911995609e-15       3.367519487653e-16       2.010315435442e-17 
 1513       8.545743007966e-11       1.793199842855e-12       4.098124446176e-13       1.071427775450e-14       1.240586655686e-15       3.346396777343e-16       2.059023664961e-17 
 1514       8.505446351507e-11       1.805138876832e-12       4.425751868426e-13       1.070366767881e-14       1.237271979792e-15       3.325295977909e-16       2.107225222006e-17 
 1515       8.465057162138e-11       1.817207828019e-12       4.740547773433e-13       1.069299828003e-14       1.233967916953e-15       3.304206855486e-16       2.154915932293e-17 
 1516       8.424586135501e-11       1.829400381963e-12       5.042381854790e-13       1.068227067198e-14       1.230674415636e-15       3.283119121159e-16       2.202091608750e-17 
 1517       8.384044023824e-11       1.841710189144e-12       5.331123328531e-13       1.067148597475e-14       1.227391423750e-15       3.262022430880e-16       2.248748051502e-17 
 1518       8.343441636009e-11       1.854130864912e-12       5.606640932468e-13       1.066064531469e-14       1.224118888645e-15       3.240906385370e-16       2.294881047853e-17 
 1519       8.302789370036e-11       1.866656096055e-12       5.868835562039e-13       1.064974987311e-14       1.220856761454e-15       3.219762103847e-16       2.340487035842e-17 
 1520       8.262095805044e-11       1.879279961725e-12       6.117738522969e-13       1.063880103273e-14       1.217605010169e-15       3.198586961949e-16       2.385565101931e-17 
 1521       8.221369095878e-11       1.891996615488e-12       6.353414223397e-13       1.062780023264e-14       1.214363606690e-15       3.177379899254e-16       2.430115002522e-17 
 1522       8.180617439615e-11       1.904800178920e-12       6.575927624243e-13       1.061674891980e-14       1.211132522490e-15       3.156139849588e-16       2.474136502153e-17 
 1523       8.139849075639e-11       1.917684741562e-12       6.785344240232e-13       1.060564854903e-14       1.207911728615e-15       3.134865741021e-16       2.517629373513e-17 
 1524       8.099072285707e-11       1.930644360860e-12       6.981730140924e-13       1.059450058306e-14       1.204701195683e-15       3.113556495858e-16       2.560593397465e-17 
 1525       8.058295394017e-11       1.943673062116e-12       7.165151951738e-13       1.058330649251e-14       1.201500893883e-15       3.092211030624e-16       2.603028363061e-17 
 1526       8.017526767280e-11       1.956764838434e-12       7.335676854982e-13       1.057206775591e-14       1.198310792976e-15       3.070828256057e-16       2.644934067565e-17 
 1527       7.976774814784e-11       1.969913650666e-12       7.493372590879e-13       1.056078585972e-14       1.195130862290e-15       3.049407077100e-16       2.686310316467e-17 
 1528       7.936047988464e-11       1.983113427360e-12       7.638307458592e-13       1.054946229835e-14       1.191961070724e-15       3.027946392890e-16       2.727156923505e-17 
 1529       7.895354782973e-11       1.996358064707e-12       7.770550317254e-13       1.053809857415e-14       1.188801386743e-15       3.006445096746e-16       2.767473710684e-17 
 1530       7.854703735749e-11       2.009641426485e-12       7.890170586994e-13       1.052669619745e-14       1.185651778380e-15       2.984902076163e-16       2.807260508295e-17 
 1531       7.814103427083e-11       2.022957344009e-12       7.997238249966e-13       1.051525668654e-14       1.182512213232e-15       2.963316212800e-16       2.846517154929e-17 
 1532       7.773562480189e-11       2.036299616078e-12       8.091823851369e-13       1.050378156772e-14       1.179382658463e-15       2.941686382470e-16       2.885243497503e-17 
 1533       7.733089561271e-11       2.049662008920e-12       8.173998500485e-13       1.049227237528e-14       1.176263080801e-15       2.920011455133e-16       2.923439391275e-17 
 1534       7.692693379594e-11       2.063038256139e-12       8.243833871696e-13       1.048073065154e-14       1.173153446535e-15       2.898290294882e-16       2.961104699863e-17 
 1535       7.652382687549e-11       2.076422058663e-12       8.301402205518e-13       1.046915794684e-14       1.170053721519e-15       2.876521759938e-16       2.998239295264e-17 
 1536       7.612166280726e-11       2.089807084691e-12       8.346776309622e-13       1.045755581957e-14       1.166963871168e-15       2.854704702637e-16       3.034843057872e-17 
 1537       7.572052997980e-11       2.103186969638e-12       8.380029559869e-13       1.044592583619e-14       1.163883860455e-15       2.832837969419e-16       3.070915876500e-17 
 1538       7.532051721498e-11       2.116555316083e-12       8.401235901329e-13       1.043426957119e-14       1.160813653917e-15       2.810920400825e-16       3.106457648395e-17 
 1539       7.492171376872e-11       2.129905693717e-12       8.410469849313e-13       1.042258860717e-14       1.157753215645e-15       2.788950831479e-16       3.141468279259e-17 
 1540       7.452420933166e-11       2.143231639288e-12       8.407806490397e-13       1.041088453484e-14       1.154702509293e-15       2.766928090083e-16       3.175947683269e-17 
 1541       7.412809402981e-11       2.156526656549e-12       8.393321483454e-13       1.039915895297e-14       1.151661498067e-15       2.744850999408e-16       3.209895783091e-17 
 1542       7.373345842528e-11       2.169784216204e-12       8.367091060674e-13       1.038741346850e-14       1.148630144733e-15       2.722718376279e-16       3.243312509904e-17 
 1543       7.334039351697e-11       2.182997755857e-12       8.329192028598e-13       1.037564969648e-14       1.145608411610e-15       2.700529031572e-16       3.276197803417e-17 
 1544       7.294899074122e-11       2.196160679954e-12       8.279701769139e-13       1.036386926010e-14       1.142596260572e-15       2.678281770201e-16       3.308551611887e-17 
 1545       7.255934197251e-11       2.209266359737e-12       8.218698240614e-13       1.035207379072e-14       1.139593653047e-15       2.655975391106e-16       3.340373892139e-17 
 1546       7.217153952416e-11       2.222308133183e-12       8.146259978768e-13       1.034026492788e-14       1.136600550015e-15       2.633608687248e-16       3.371664609583e-17 
 1547       7.178567614901e-11       2.235279304957e-12       8.062466097803e-13       1.032844431928e-14       1.133616912007e-15       2.611180445595e-16       3.402423738236e-17 
 1548       7.140184504011e-11       2.248173146358e-12       7.967396291404e-13       1.031661362085e-14       1.130642699107e-15       2.588689447117e-16       3.432651260739e-17 
 1549       7.102013983137e-11       2.260982895261e-12       7.861130833765e-13       1.030477449671e-14       1.127677870947e-15       2.566134466771e-16       3.462347168375e-17 
 1550       7.064065459832e-11       2.273701756070e-12       7.743750580618e-13       1.029292861920e-14       1.124722386708e-15       2.543514273495e-16       3.491511461088e-17 
