# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1679       5.091882438162e-11       2.279799562738e-12      -4.653743705199e-12       0.000000000000e+00       7.036415312714e-16       1.849104308809e-17       3.132216641066e-17 
 1680       5.099983701987e-11       2.260922649584e-12      -4.668108210922e-12       0.000000000000e+00       7.018766464401e-16       1.762947619686e-17       3.105421129925e-17 
 1681       5.108158926885e-11       2.241960178152e-12      -4.681304758046e-12       0.000000000000e+00       7.001170100637e-16       1.677588950264e-17       3.078432650674e-17 
 1682       5.116400602664e-11       2.222918357650e-12      -4.693338974553e-12       0.000000000000e+00       6.983626074209e-16       1.593069248301e-17       3.051254931405e-17 
 1683       5.124701182553e-11       2.203803427496e-12      -4.704216530281e-12       0.000000000000e+00       6.966134236076e-16       1.509429644386e-17       3.023891719810e-17 
 1684       5.133053083155e-11       2.184621657357e-12      -4.713943137000e-12       0.000000000000e+00       6.948694435360e-16       1.426711452196e-17       2.996346783211e-17 
 1685       5.141448684386e-11       2.165379347197e-12      -4.722524548476e-12       0.000000000000e+00       6.931306519347e-16       1.344956168773e-17       2.968623908588e-17 
 1686       5.149880329424e-11       2.146082827320e-12      -4.729966560546e-12       0.000000000000e+00       6.913970333480e-16       1.264205474775e-17       2.940726902612e-17 
 1687       5.158340324654e-11       2.126738458418e-12      -4.736275011183e-12       0.000000000000e+00       6.896685721359e-16       1.184501234755e-17       2.912659591675e-17 
 1688       5.166820939609e-11       2.107352631614e-12      -4.741455780569e-12       0.000000000000e+00       6.879452524736e-16       1.105885497417e-17       2.884425821915e-17 
 1689       5.175314406924e-11       2.087931768507e-12      -4.745514791161e-12       0.000000000000e+00       6.862270583509e-16       1.028400495883e-17       2.856029459253e-17 
 1690       5.183812922270e-11       2.068482321220e-12      -4.748458007765e-12       0.000000000000e+00       6.845139735725e-16       9.520886479623e-18       2.827474389416e-17 
 1691       5.192308644310e-11       2.049010772440e-12      -4.750291437605e-12       0.000000000000e+00       6.828059817570e-16       8.769925564114e-18       2.798764517972e-17 
 1692       5.200793694638e-11       2.029523635467e-12      -4.751021130389e-12       0.000000000000e+00       6.811030663369e-16       8.031550092027e-18       2.769903770358e-17 
 1693       5.209260157723e-11       2.010027454259e-12      -4.750653178381e-12       0.000000000000e+00       6.794052105582e-16       7.306189797886e-18       2.740896091908e-17 
 1694       5.217700080861e-11       1.990528803474e-12      -4.749193716473e-12       0.000000000000e+00       6.777123974801e-16       6.594276273665e-18       2.711745447888e-17 
 1695       5.226105474114e-11       1.971034288519e-12      -4.746648922252e-12       0.000000000000e+00       6.760246099745e-16       5.896242971445e-18       2.682455823518e-17 
 1696       5.234468310257e-11       1.951550545594e-12      -4.743025016068e-12       0.000000000000e+00       6.743418307259e-16       5.212525206065e-18       2.653031224012e-17 
 1697       5.242780524725e-11       1.932084241733e-12      -4.738328261109e-12       0.000000000000e+00       6.726640422308e-16       4.543560157772e-18       2.623475674597e-17 
 1698       5.251034015557e-11       1.912642074855e-12      -4.732564963465e-12       0.000000000000e+00       6.709912267976e-16       3.889786874878e-18       2.593793220553e-17 
 1699       5.259220643340e-11       1.893230773807e-12      -4.725741472203e-12       0.000000000000e+00       6.693233665461e-16       3.251646276406e-18       2.563987927234e-17 
 1700       5.267332231156e-11       1.873857098408e-12      -4.717864179432e-12       0.000000000000e+00       6.676604434071e-16       2.629581154749e-18       2.534063880105e-17 
 1701       5.275360564527e-11       1.854527839493e-12      -4.708939520375e-12       0.000000000000e+00       6.660024391224e-16       2.024036178316e-18       2.504025184769e-17 
 1702       5.283297391361e-11       1.835249818963e-12      -4.698973973439e-12       0.000000000000e+00       6.643493352440e-16       1.435457894189e-18       2.473875966994e-17 
 1703       5.291134421894e-11       1.816029889825e-12      -4.687974060283e-12       0.000000000000e+00       6.627011131341e-16       8.642947307747e-19       2.443620372749e-17 
 1704       5.298863328640e-11       1.796874936240e-12      -4.675946345891e-12       0.000000000000e+00       6.610577539646e-16       3.109970004539e-19       2.413262568228e-17 
 1705       5.306475746330e-11       1.777791873566e-12      -4.662897438638e-12       0.000000000000e+00       6.594192387168e-16      -2.239830977634e-19       2.382806739885e-17 
 1706       5.313963271866e-11       1.758787648404e-12      -4.648833990361e-12       0.000000000000e+00       6.577855481810e-16      -7.401914755865e-19       2.352257094458e-17 
 1707       5.321317464257e-11       1.739869238646e-12      -4.633762696429e-12       0.000000000000e+00       6.561566629565e-16      -1.237172152792e-18       2.321617859007e-17 
 1708       5.328529844572e-11       1.721043653515e-12      -4.617690295813e-12       0.000000000000e+00       6.545325634505e-16      -1.714467254571e-18       2.290893280935e-17 
 1709       5.335591895878e-11       1.702317933612e-12      -4.600623571155e-12       0.000000000000e+00       6.529132298786e-16      -2.171617008878e-18       2.260087628023e-17 
 1710       5.342495063192e-11       1.683699150965e-12      -4.582569348838e-12       0.000000000000e+00       6.512986422641e-16      -2.608159743776e-18       2.229205188460e-17 
 1711       5.349230753423e-11       1.665194409066e-12      -4.563534499057e-12       0.000000000000e+00       6.496887804374e-16      -3.023631884788e-18       2.198250270871e-17 
 1712       5.355790335317e-11       1.646810842926e-12      -4.543525935884e-12       0.000000000000e+00       6.480836240361e-16      -3.417567952239e-18       2.167227204349e-17 
 1713       5.362165139402e-11       1.628555619110e-12      -4.522550617345e-12       0.000000000000e+00       6.464831525044e-16      -3.789500558611e-18       2.136140338482e-17 
 1714       5.368347401360e-11       1.610435327587e-12      -4.500617173741e-12       0.000000000000e+00       6.448873466054e-16      -4.139073765439e-18       2.104993907815e-17 
 1715       5.374333101046e-11       1.592454151487e-12      -4.477740807687e-12       0.000000000000e+00       6.432961929716e-16      -4.466384217519e-18       2.073791623909e-17 
 1716       5.380119147597e-11       1.574615681805e-12      -4.453938436047e-12       0.000000000000e+00       6.417096795927e-16      -4.771642915528e-18       2.042537079860e-17 
 1717       5.385702438185e-11       1.556923524208e-12      -4.429227065604e-12       0.000000000000e+00       6.401277943059e-16      -5.055062122762e-18       2.011233885575e-17 
 1718       5.391079858005e-11       1.539381299058e-12      -4.403623793196e-12       0.000000000000e+00       6.385505247961e-16      -5.316855367109e-18       1.979885667796e-17 
 1719       5.396248280258e-11       1.521992641426e-12      -4.377145805856e-12       0.000000000000e+00       6.369778585952e-16      -5.557237443032e-18       1.948496070128e-17 
 1720       5.401204566134e-11       1.504761201119e-12      -4.349810380946e-12       0.000000000000e+00       6.354097830822e-16      -5.776424413534e-18       1.917068753058e-17 
 1721       5.405945564796e-11       1.487690642694e-12      -4.321634886293e-12       0.000000000000e+00       6.338462854825e-16      -5.974633612144e-18       1.885607393986e-17 
 1722       5.410468113363e-11       1.470784645484e-12      -4.292636780327e-12       0.000000000000e+00       6.322873528681e-16      -6.152083644884e-18       1.854115687241e-17 
 1723       5.414769036898e-11       1.454046903615e-12      -4.262833612212e-12       0.000000000000e+00       6.307329721568e-16      -6.308994392248e-18       1.822597344114e-17 
 1724       5.418845148383e-11       1.437481126026e-12      -4.232243021990e-12       0.000000000000e+00       6.291831301125e-16      -6.445587011178e-18       1.791056092877e-17 
 1725       5.422693248714e-11       1.421091036489e-12      -4.200882740711e-12       0.000000000000e+00       6.276378133444e-16      -6.562083937038e-18       1.759495678807e-17 
 1726       5.426310126674e-11       1.404880373634e-12      -4.168770590571e-12       0.000000000000e+00       6.260970083069e-16      -6.658708885589e-18       1.727919864213e-17 
 1727       5.429692558926e-11       1.388852890963e-12      -4.135924485050e-12       0.000000000000e+00       6.245607012996e-16      -6.735686854967e-18       1.696332428461e-17 
 1728       5.432837309989e-11       1.373012356874e-12      -4.102362429044e-12       0.000000000000e+00       6.230288784665e-16      -6.793244127653e-18       1.664737167994e-17 
 1729       5.435741132228e-11       1.357362554678e-12      -4.068102519006e-12       0.000000000000e+00       6.215015257962e-16      -6.831608272457e-18       1.633137896362e-17 
 1730       5.438400765833e-11       1.341907282625e-12      -4.033162943079e-12       0.000000000000e+00       6.199786291214e-16      -6.851008146483e-18       1.601538444240e-17 
 1731       5.440812938807e-11       1.326650353919e-12      -3.997561981232e-12       0.000000000000e+00       6.184601741184e-16      -6.851673897114e-18       1.569942659459e-17 
 1732       5.442974366945e-11       1.311595596738e-12      -3.961318005399e-12       0.000000000000e+00       6.169461463073e-16      -6.833836963980e-18       1.538354407025e-17 
 1733       5.444881753822e-11       1.296746854261e-12      -3.924449479613e-12       0.000000000000e+00       6.154365310516e-16      -6.797730080938e-18       1.506777569145e-17 
 1734       5.446531790775e-11       1.282107984678e-12      -3.886974960142e-12       0.000000000000e+00       6.139313135574e-16      -6.743587278045e-18       1.475216045255e-17 
 1735       5.447921156886e-11       1.267682861221e-12      -3.848913095625e-12       0.000000000000e+00       6.124304788738e-16      -6.671643883536e-18       1.443673752038e-17 
 1736       5.449046518969e-11       1.253475372175e-12      -3.810282627210e-12       0.000000000000e+00       6.109340118923e-16      -6.582136525795e-18       1.412154623453e-17 
 1737       5.449904531550e-11       1.239489420905e-12      -3.771102388689e-12       0.000000000000e+00       6.094418973466e-16      -6.475303135335e-18       1.380662610757e-17 
 1738       5.450491836850e-11       1.225728925871e-12      -3.731391306634e-12       0.000000000000e+00       6.079541198122e-16      -6.351382946769e-18       1.349201682532e-17 
 1739       5.450805064775e-11       1.212197820655e-12      -3.691168400533e-12       0.000000000000e+00       6.064706637063e-16      -6.210616500790e-18       1.317775824704e-17 
 1740       5.450840832893e-11       1.198900053972e-12      -3.650452782926e-12       0.000000000000e+00       6.049915132872e-16      -6.053245646145e-18       1.286389040575e-17 
 1741       5.450595746422e-11       1.185839589699e-12      -3.609263659544e-12       0.000000000000e+00       6.035166526545e-16      -5.879513541605e-18       1.255045350842e-17 
 1742       5.450066398212e-11       1.173020406891e-12      -3.567620329441e-12       0.000000000000e+00       6.020460657485e-16      -5.689664657949e-18       1.223748793620e-17 
 1743       5.449249368728e-11       1.160446499800e-12      -3.525542185132e-12       0.000000000000e+00       6.005797363500e-16      -5.483944779934e-18       1.192503424473e-17 
 1744       5.448141226037e-11       1.148121877901e-12      -3.483048712730e-12       0.000000000000e+00       5.991176480799e-16      -5.262601008272e-18       1.161313316433e-17 
 1745       5.446738525787e-11       1.136050565905e-12      -3.440159492080e-12       0.000000000000e+00       5.976597843991e-16      -5.025881761603e-18       1.130182560023e-17 
 1746       5.445037811195e-11       1.124236603783e-12      -3.396894196899e-12       0.000000000000e+00       5.962061286082e-16      -4.774036778475e-18       1.099115263287e-17 
 1747       5.443035613029e-11       1.112684046789e-12      -3.353272594907e-12       0.000000000000e+00       5.947566638471e-16      -4.507317119315e-18       1.068115551812e-17 
 1748       5.440728449592e-11       1.101396965473e-12      -3.309314547968e-12       0.000000000000e+00       5.933113730948e-16      -4.225975168408e-18       1.037187568749e-17 
 1749       5.438112826705e-11       1.090379445709e-12      -3.265040012222e-12       0.000000000000e+00       5.918702391692e-16      -3.930264635869e-18       1.006335474842e-17 
 1750       5.435185237693e-11       1.079635588710e-12      -3.220469038225e-12       0.000000000000e+00       5.904332447266e-16      -3.620440559619e-18       9.755634484506e-18 
 1751       5.431942163366e-11       1.069169511051e-12      -3.175621771083e-12       0.000000000000e+00       5.890003722616e-16      -3.296759307364e-18       9.448756855725e-18 
 1752       5.428380072004e-11       1.058985344687e-12      -3.130518450588e-12       0.000000000000e+00       5.875716041068e-16      -2.959478578565e-18       9.142763998711e-18 
 1753       5.424496345412e-11       1.049086461144e-12      -3.085178862999e-12       0.000000000000e+00       5.861469237081e-16      -2.608843738383e-18       8.837695355085e-18 
 1754       5.420292065577e-11       1.039473136952e-12      -3.039620691112e-12       0.000000000000e+00       5.847263194624e-16      -2.245046690791e-18       8.533579029812e-18 
 1755       5.415769251238e-11       1.030144868768e-12      -2.993861150688e-12       0.000000000000e+00       5.833097809113e-16      -1.868266666105e-18       8.230440361200e-18 
 1756       5.410929933946e-11       1.021101147422e-12      -2.947917537676e-12       0.000000000000e+00       5.818972974684e-16      -1.478683859301e-18       7.928304786381e-18 
 1757       5.405776158086e-11       1.012341457911e-12      -2.901807228325e-12       0.000000000000e+00       5.804888584189e-16      -1.076479431456e-18       7.627197841437e-18 
 1758       5.400309980897e-11       1.003865279390e-12      -2.855547679300e-12       0.000000000000e+00       5.790844529193e-16      -6.618355111894e-19       7.327145161538e-18 
 1759       5.394533472489e-11       9.956720851582e-13      -2.809156427798e-12       0.000000000000e+00       5.776840699973e-16      -2.349351961069e-19       7.028172481067e-18 
 1760       5.388448715866e-11       9.877613426526e-13      -2.762651091659e-12       0.000000000000e+00       5.762876985516e-16       2.040374457594e-19       6.730305633756e-18 
 1761       5.382057806944e-11       9.801325134361e-13      -2.716049369485e-12       0.000000000000e+00       5.748953273514e-16       6.548973745081e-19       6.433570552817e-18 
 1762       5.375362854572e-11       9.727850531881e-13      -2.669369040753e-12       0.000000000000e+00       5.735069450367e-16       1.117458576927e-18       6.137993271070e-18 
 1763       5.368365980550e-11       9.657184116941e-13      -2.622627965929e-12       0.000000000000e+00       5.721225401175e-16       1.591534065051e-18       5.843599921078e-18 
 1764       5.361069319653e-11       9.589320328361e-13      -2.575844086583e-12       0.000000000000e+00       5.707421009739e-16       2.076935874719e-18       5.550416735278e-18 
 1765       5.353475019646e-11       9.524253545824e-13      -2.529035425507e-12       0.000000000000e+00       5.693656158558e-16       2.573475064135e-18       5.258470046111e-18 
 1766       5.345585241308e-11       9.461978089775e-13      -2.482220086824e-12       0.000000000000e+00       5.679930728826e-16       3.080961712423e-18       4.967786286153e-18 
 1767       5.337402158447e-11       9.402488221322e-13      -2.435416256108e-12       0.000000000000e+00       5.666244600430e-16       3.599204918186e-18       4.678391988249e-18 
 1768       5.328927957928e-11       9.345778142137e-13      -2.388642200493e-12       0.000000000000e+00       5.652597651950e-16       4.128012798065e-18       4.390313785643e-18 
 1769       5.320164839682e-11       9.291841994352e-13      -2.341916268797e-12       0.000000000000e+00       5.638989760653e-16       4.667192485295e-18       4.103578412110e-18 
 1770       5.311115016738e-11       9.240673860464e-13      -2.295256891626e-12       0.000000000000e+00       5.625420802493e-16       5.216550128267e-18       3.818212702084e-18 
 1771       5.301780715231e-11       9.192267763231e-13      -2.248682581496e-12       0.000000000000e+00       5.611890652107e-16       5.775890889081e-18       3.534243590797e-18 
 1772       5.292164174432e-11       9.146617665574e-13      -2.202211932946e-12       0.000000000000e+00       5.598399182815e-16       6.345018942107e-18       3.251698114401e-18 
 1773       5.282267646761e-11       9.103717470474e-13      -2.155863622652e-12       0.000000000000e+00       5.584946266617e-16       6.923737472543e-18       2.970603410108e-18 
 1774       5.272093397811e-11       9.063561020878e-13      -2.109656409542e-12       0.000000000000e+00       5.571531774188e-16       7.511848674972e-18       2.690986716316e-18 
 1775       5.261643706365e-11       9.026142099589e-13      -2.063609134910e-12       0.000000000000e+00       5.558155574881e-16       8.109153751922e-18       2.412875372742e-18 
 1776       5.250920864420e-11       8.991454429177e-13      -2.017740722534e-12       0.000000000000e+00       5.544817536718e-16       8.715452912420e-18       2.136296820555e-18 
 1777       5.239927177201e-11       8.959491671871e-13      -1.972070178787e-12       0.000000000000e+00       5.531517526396e-16       9.330545370555e-18       1.861278602503e-18 
 1778       5.228664963185e-11       8.930247429462e-13      -1.926616592752e-12       0.000000000000e+00       5.518255409275e-16       9.954229344034e-18       1.587848363051e-18 
 1779       5.217136554122e-11       8.903715243202e-13      -1.881399136341e-12       0.000000000000e+00       5.505031049385e-16       1.058630205274e-17       1.316033848508e-18 
 1780       5.205344295051e-11       8.879888593704e-13      -1.836437064404e-12       0.000000000000e+00       5.491844309416e-16       1.122655971728e-17       1.045862907157e-18 
 1781       5.193290544323e-11       8.858760900843e-13      -1.791749714848e-12       0.000000000000e+00       5.478695050722e-16       1.187479755757e-17       7.773634893910e-19 
 1782       5.180977673618e-11       8.840325523653e-13      -1.747356508750e-12       0.000000000000e+00       5.465583133314e-16       1.253080979137e-17       5.105636478425e-19 
 1783       5.168408067970e-11       8.824575760231e-13      -1.703276950473e-12       0.000000000000e+00       5.452508415860e-16       1.319438963284e-17       2.454915375137e-19 
 1784       5.155584125779e-11       8.811504847634e-13      -1.659530627777e-12       0.000000000000e+00       5.439470755683e-16       1.386532929111e-17      -1.782458409096e-20 
 1785       5.142508258840e-11       8.801105961778e-13      -1.616137211939e-12       0.000000000000e+00       5.426470008757e-16       1.454341996884e-17      -2.793563568331e-19 
 1786       5.129182892357e-11       8.793372217342e-13      -1.573116457865e-12       0.000000000000e+00       5.413506029707e-16       1.522845186077e-17      -5.390753178097e-19 
 1787       5.115610464962e-11       8.788296667663e-13      -1.530488204205e-12       0.000000000000e+00       5.400578671804e-16       1.592021415227e-17      -7.969529012208e-19 
 1788       5.101793428742e-11       8.785872304640e-13      -1.488272373468e-12       0.000000000000e+00       5.387687786965e-16       1.661849501792e-17      -1.052960438239e-18 
 1789       5.087734249249e-11       8.786092058630e-13      -1.446488972135e-12       0.000000000000e+00       5.374833225748e-16       1.732308162005e-17      -1.307069156877e-18 
 1790       5.073435405528e-11       8.788948798351e-13      -1.405158090779e-12       0.000000000000e+00       5.362014837355e-16       1.803376010731e-17      -1.559250181858e-18 
 1791       5.058899390135e-11       8.794435330782e-13      -1.364299904172e-12       0.000000000000e+00       5.349232469623e-16       1.875031561322e-17      -1.809474534481e-18 
 1792       5.044129123700e-11       8.802539491734e-13      -1.323932618551e-12       0.000000000000e+00       5.336485979822e-16       1.947252989607e-17      -2.057716410574e-18 
 1793       5.029129202292e-11       8.813229373949e-13      -1.284066294824e-12       0.000000000000e+00       5.323775267131e-16       2.020017424041e-17      -2.303963043874e-18 
 1794       5.013904660285e-11       8.826467978177e-13      -1.244708975155e-12       0.000000000000e+00       5.311100240421e-16       2.093301649474e-17      -2.548204922926e-18 
 1795       4.998460556764e-11       8.842218111272e-13      -1.205868731273e-12       0.000000000000e+00       5.298460807483e-16       2.167082342335e-17      -2.790432520304e-18 
 1796       4.982801975567e-11       8.860442385908e-13      -1.167553664511e-12       0.000000000000e+00       5.285856875022e-16       2.241336070482e-17      -3.030636292602e-18 
 1797       4.966934025317e-11       8.881103220292e-13      -1.129771905851e-12       0.000000000000e+00       5.273288348662e-16       2.316039293045e-17      -3.268806680427e-18 
 1798       4.950861839461e-11       8.904162837888e-13      -1.092531615952e-12       0.000000000000e+00       5.260755132937e-16       2.391168360277e-17      -3.504934108384e-18 
 1799       4.934590576300e-11       8.929583267124e-13      -1.055840985195e-12       0.000000000000e+00       5.248257131293e-16       2.466699513398e-17      -3.739008985077e-18 
 1800       4.918125419028e-11       8.957326341117e-13      -1.019708233720e-12       0.000000000000e+00       5.235794246086e-16       2.542608884444e-17      -3.971021703088e-18 
 1801       4.901471575767e-11       8.987353697384e-13      -9.841416114615e-13       0.000000000000e+00       5.223366378578e-16       2.618872496113e-17      -4.200962638977e-18 
 1802       4.884634279602e-11       9.019626777562e-13      -9.491493981898e-13       0.000000000000e+00       5.210973428937e-16       2.695466261612e-17      -4.428822153271e-18 
 1803       4.867618788617e-11       9.054106827121e-13      -9.147399035467e-13       0.000000000000e+00       5.198615296237e-16       2.772365984506e-17      -4.654590590453e-18 
 1804       4.850430385928e-11       9.090754895084e-13      -8.809214670850e-13       0.000000000000e+00       5.186291878449e-16       2.849547358560e-17      -4.878258278952e-18 
 1805       4.833074379722e-11       9.129531833741e-13      -8.477024583059e-13       0.000000000000e+00       5.174003072449e-16       2.926985967593e-17      -5.099815531139e-18 
 1806       4.815556103290e-11       9.170398298369e-13      -8.150912766975e-13       0.000000000000e+00       5.161748774006e-16       3.004657285317e-17      -5.319252643314e-18 
 1807       4.797880915064e-11       9.213314746942e-13      -7.830963517725e-13       0.000000000000e+00       5.149528877790e-16       3.082536675193e-17      -5.536559895698e-18 
 1808       4.780054198649e-11       9.258241439855e-13      -7.517261431068e-13       0.000000000000e+00       5.137343277361e-16       3.160599390268e-17      -5.751727552422e-18 
 1809       4.762081362863e-11       9.305138439636e-13      -7.209891403771e-13       0.000000000000e+00       5.125191865174e-16       3.238820573032e-17      -5.964745861523e-18 
 1810       4.743967841770e-11       9.353965610663e-13      -6.908938633992e-13       0.000000000000e+00       5.113074532572e-16       3.317175255257e-17      -6.175605054930e-18 
 1811       4.725719094714e-11       9.404682618883e-13      -6.614488621663e-13       0.000000000000e+00       5.100991169789e-16       3.395638357848e-17      -6.384295348457e-18 
 1812       4.707340606358e-11       9.457248931523e-13      -6.326627168867e-13       0.000000000000e+00       5.088941665944e-16       3.474184690691e-17      -6.590806941795e-18 
 1813       4.688837886716e-11       9.511623816814e-13      -6.045440380222e-13       0.000000000000e+00       5.076925909042e-16       3.552788952496e-17      -6.795130018501e-18 
 1814       4.670216471190e-11       9.567766343703e-13      -5.771014663262e-13       0.000000000000e+00       5.064943785968e-16       3.631425730646e-17      -6.997254745990e-18 
 1815       4.651481920607e-11       9.625635381568e-13      -5.503436728813e-13       0.000000000000e+00       5.052995182492e-16       3.710069501046e-17      -7.197171275525e-18 
 1816       4.632639821249e-11       9.685189599939e-13      -5.242793591383e-13       0.000000000000e+00       5.041079983260e-16       3.788694627968e-17      -7.394869742211e-18 
 1817       4.613695784895e-11       9.746387468212e-13      -4.989172569534e-13       0.000000000000e+00       5.029198071795e-16       3.867275363896e-17      -7.590340264981e-18 
 1818       4.594655448852e-11       9.809187255365e-13      -4.742661286269e-13       0.000000000000e+00       5.017349330498e-16       3.945785849377e-17      -7.783572946592e-18 
 1819       4.575524475993e-11       9.873547029676e-13      -4.503347669409e-13       0.000000000000e+00       5.005533640641e-16       4.024200112866e-17      -7.974557873613e-18 
 1820       4.556308554789e-11       9.939424658438e-13      -4.271319951977e-13       0.000000000000e+00       4.993750882368e-16       4.102492070574e-17      -8.163285116416e-18 
 1821       4.537013399348e-11       1.000677780768e-12      -4.046666672578e-13       0.000000000000e+00       4.982000934693e-16       4.180635526311e-17      -8.349744729170e-18 
 1822       4.517644749450e-11       1.007556394187e-12      -3.829476675778e-13       0.000000000000e+00       4.970283675496e-16       4.258604171340e-17      -8.533926749827e-18 
 1823       4.498208370579e-11       1.014574032365e-12      -3.619839112488e-13       0.000000000000e+00       4.958598981526e-16       4.336371584217e-17      -8.715821200117e-18 
 1824       4.478710053962e-11       1.021726401355e-12      -3.417843440343e-13       0.000000000000e+00       4.946946728394e-16       4.413911230644e-17      -8.895418085538e-18 
 1825       4.459155616603e-11       1.029009186968e-12      -3.223579424084e-13       0.000000000000e+00       4.935326790571e-16       4.491196463311e-17      -9.072707395346e-18 
 1826       4.439550901319e-11       1.036418054749e-12      -3.037137135938e-13       0.000000000000e+00       4.923739041393e-16       4.568200521746e-17      -9.247679102547e-18 
 1827       4.419901776774e-11       1.043948649943e-12      -2.858606956000e-13       0.000000000000e+00       4.912183353049e-16       4.644896532161e-17      -9.420323163888e-18 
 1828       4.400214137516e-11       1.051596597473e-12      -2.688079572612e-13       0.000000000000e+00       4.900659596588e-16       4.721257507298e-17      -9.590629519847e-18 
 1829       4.380493904011e-11       1.059357501905e-12      -2.525645982748e-13       0.000000000000e+00       4.889167641912e-16       4.797256346281e-17      -9.758588094626e-18 
 1830       4.360747022679e-11       1.067226947428e-12      -2.371397492390e-13       0.000000000000e+00       4.877707357775e-16       4.872865834453e-17      -9.924188796137e-18 
 1831       4.340979242139e-11       1.075200506452e-12      -2.225403636686e-13       0.000000000000e+00       4.866278620956e-16       4.948063183916e-17      -1.008742411393e-17 
 1832       4.321195439908e-11       1.083273765577e-12      -2.087645746712e-13       0.000000000000e+00       4.854881343847e-16       5.022843695090e-17      -1.024829693568e-17 
 1833       4.301400290387e-11       1.091442299779e-12      -1.958082852512e-13       0.000000000000e+00       4.843515447084e-16       5.097207204032e-17      -1.040681279316e-17 
 1834       4.281598488199e-11       1.099701663764e-12      -1.836673714724e-13       0.000000000000e+00       4.832180850385e-16       5.171153551673e-17      -1.056297727002e-17 
 1835       4.261794748209e-11       1.108047391945e-12      -1.723376824167e-13       0.000000000000e+00       4.820877472553e-16       5.244682583829e-17      -1.071679600195e-17 
 1836       4.241993805556e-11       1.116474998408e-12      -1.618150401434e-13       0.000000000000e+00       4.809605231477e-16       5.317794151212e-17      -1.086827467671e-17 
 1837       4.222200415678e-11       1.124979976886e-12      -1.520952396482e-13       0.000000000000e+00       4.798364044123e-16       5.390488109436e-17      -1.101741903419e-17 
 1838       4.202419354341e-11       1.133557800734e-12      -1.431740488222e-13       0.000000000000e+00       4.787153826539e-16       5.462764319028e-17      -1.116423486659e-17 
 1839       4.182655417665e-11       1.142203922896e-12      -1.350472084115e-13       0.000000000000e+00       4.775974493850e-16       5.534622645437e-17      -1.130872801838e-17 
 1840       4.162913422153e-11       1.150913775881e-12      -1.277104319757e-13       0.000000000000e+00       4.764825960259e-16       5.606062959045e-17      -1.145090438649e-17 
 1841       4.143198204717e-11       1.159682771732e-12      -1.211594058473e-13       0.000000000000e+00       4.753708139042e-16       5.677085135176e-17      -1.159076992034e-17 
 1842       4.123514622704e-11       1.168506301999e-12      -1.153897890908e-13       0.000000000000e+00       4.742620942549e-16       5.747689054103e-17      -1.172833062192e-17 
 1843       4.103867553929e-11       1.177379737713e-12      -1.103972134617e-13       0.000000000000e+00       4.731564282204e-16       5.817874601059e-17      -1.186359254589e-17 
 1844       4.084261896695e-11       1.186298429355e-12      -1.061772833659e-13       0.000000000000e+00       4.720538068497e-16       5.887641666250e-17      -1.199656179969e-17 
 1845       4.064702569826e-11       1.195257706830e-12      -1.027255758183e-13       0.000000000000e+00       4.709542210991e-16       5.956990144856e-17      -1.212724454357e-17 
 1846       4.045194512692e-11       1.204252879435e-12      -1.000376404024e-13       0.000000000000e+00       4.698576618313e-16       6.025919937050e-17      -1.225564699070e-17 
 1847       4.025742685236e-11       1.213279235840e-12      -9.810899922921e-14       0.000000000000e+00       4.687641198157e-16       6.094430948001e-17      -1.238177540726e-17 
 1848       4.006352068004e-11       1.222332044047e-12      -9.693514689622e-14       0.000000000000e+00       4.676735857281e-16       6.162523087884e-17      -1.250563611252e-17 
 1849       3.987027662169e-11       1.231406551375e-12      -9.651155044673e-14       0.000000000000e+00       4.665860501506e-16       6.230196271894e-17      -1.262723547892e-17 
 1850       3.967774489560e-11       1.240497984422e-12      -9.683364932882e-14       0.000000000000e+00       4.655015035711e-16       6.297450420250e-17      -1.274657993216e-17 
 1851       3.948597592689e-11       1.249601549044e-12      -9.789685535452e-14       0.000000000000e+00       4.644199363838e-16       6.364285458207e-17      -1.286367595128e-17 
 1852       3.929502034781e-11       1.258712430320e-12      -9.969655265891e-14       0.000000000000e+00       4.633413388885e-16       6.430701316066e-17      -1.297853006872e-17 
 1853       3.910492899797e-11       1.267825792532e-12      -1.022280976592e-13       0.000000000000e+00       4.622657012905e-16       6.496697929181e-17      -1.309114887045e-17 
 1854       3.891575292463e-11       1.276936779130e-12      -1.054868190138e-13       0.000000000000e+00       4.611930137008e-16       6.562275237972e-17      -1.320153899604e-17 
 1855       3.872754338300e-11       1.286040512708e-12      -1.094680175815e-13       0.000000000000e+00       4.601232661357e-16       6.627433187930e-17      -1.330970713872e-17 
 1856       3.854035183647e-11       1.295132094974e-12      -1.141669663807e-13       0.000000000000e+00       4.590564485163e-16       6.692171729630e-17      -1.341566004547e-17 
