# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1437       1.095546998254e-10       1.698383416943e-12      -4.789578079015e-12       1.073257672290e-14       1.341986042175e-15       5.086186118463e-16      -2.602078005736e-17 
 1438       1.094596272575e-10       1.687154703573e-12      -4.706042997740e-12       1.072821740050e-14       1.338182787368e-15       5.073023077564e-16      -2.527632883481e-17 
 1439       1.093582314307e-10       1.676316511678e-12      -4.622215100965e-12       1.072378050930e-14       1.334392334297e-15       5.059164630937e-16      -2.453359384269e-17 
 1440       1.092504649300e-10       1.665874032258e-12      -4.538128252479e-12       1.071926438349e-14       1.330614613378e-15       5.044577581909e-16      -2.379269827933e-17 
 1441       1.091362954489e-10       1.655831401655e-12      -4.453815199103e-12       1.071466758818e-14       1.326849560237e-15       5.029237297336e-16      -2.305375211626e-17 
 1442       1.090157517620e-10       1.646188460717e-12      -4.369303634433e-12       1.070998963985e-14       1.323097133712e-15       5.013154013627e-16      -2.231681037559e-17 
 1443       1.088888782186e-10       1.636943962805e-12      -4.284620095806e-12       1.070523029317e-14       1.319357298031e-15       4.996346797119e-16      -2.158191443127e-17 
 1444       1.087557195171e-10       1.628096647088e-12      -4.199791268290e-12       1.070038930243e-14       1.315630016847e-15       4.978834832080e-16      -2.084910582767e-17 
 1445       1.086163207062e-10       1.619645238509e-12      -4.114843984943e-12       1.069546642150e-14       1.311915253238e-15       4.960637420912e-16      -2.011842627977e-17 
 1446       1.084707271855e-10       1.611588447763e-12      -4.029805227063e-12       1.069046140385e-14       1.308212969705e-15       4.941773984369e-16      -1.938991767344e-17 
 1447       1.083189847059e-10       1.603924971260e-12      -3.944702124447e-12       1.068537400257e-14       1.304523128171e-15       4.922264061764e-16      -1.866362206571e-17 
 1448       1.081611393704e-10       1.596653491103e-12      -3.859561955645e-12       1.068020397033e-14       1.300845689980e-15       4.902127311181e-16      -1.793958168499e-17 
 1449       1.079972376347e-10       1.589772675055e-12      -3.774412148217e-12       1.067495105939e-14       1.297180615894e-15       4.881383509687e-16      -1.721783893132e-17 
 1450       1.078273263082e-10       1.583281176512e-12      -3.689280278984e-12       1.066961502162e-14       1.293527866095e-15       4.860052553542e-16      -1.649843637668e-17 
 1451       1.076514525542e-10       1.577177634473e-12      -3.604194074287e-12       1.066419560848e-14       1.289887400180e-15       4.838154458410e-16      -1.578141676517e-17 
 1452       1.074696638908e-10       1.571460673512e-12      -3.519181410244e-12       1.065869257103e-14       1.286259177163e-15       4.815709359570e-16      -1.506682301333e-17 
 1453       1.072820081915e-10       1.566128903749e-12      -3.434270312998e-12       1.065310565992e-14       1.282643155473e-15       4.792737512129e-16      -1.435469821034e-17 
 1454       1.070885336859e-10       1.561180920820e-12      -3.349488958980e-12       1.064743462541e-14       1.279039292949e-15       4.769259291230e-16      -1.364508561831e-17 
 1455       1.068892889603e-10       1.556615305851e-12      -3.264865675160e-12       1.064167921734e-14       1.275447546845e-15       4.745295192263e-16      -1.293802867251e-17 
 1456       1.066843229586e-10       1.552430625424e-12      -3.180428939304e-12       1.063583918516e-14       1.271867873824e-15       4.720865831080e-16      -1.223357098166e-17 
 1457       1.064736849825e-10       1.548625431553e-12      -3.096207380228e-12       1.062991427789e-14       1.268300229958e-15       4.695991944201e-16      -1.153175632812e-17 
 1458       1.062574246926e-10       1.545198261654e-12      -3.012229778055e-12       1.062390424417e-14       1.264744570728e-15       4.670694389030e-16      -1.083262866822e-17 
 1459       1.060355921089e-10       1.542147638514e-12      -2.928525064469e-12       1.061780883222e-14       1.261200851022e-15       4.644994144061e-16      -1.013623213245e-17 
 1460       1.058082376114e-10       1.539472070263e-12      -2.845122322970e-12       1.061162778986e-14       1.257669025132e-15       4.618912309092e-16      -9.442611025749e-18 
 1461       1.055754119407e-10       1.537170050349e-12      -2.762050789130e-12       1.060536086451e-14       1.254149046755e-15       4.592470105437e-16      -8.751809827755e-18 
 1462       1.053371661991e-10       1.535240057502e-12      -2.679339850848e-12       1.059900780315e-14       1.250640868992e-15       4.565688876132e-16      -8.063873193047e-18 
 1463       1.050935518507e-10       1.533680555709e-12      -2.597019048606e-12       1.059256835241e-14       1.247144444343e-15       4.538590086153e-16      -7.378845951408e-18 
 1464       1.048446207223e-10       1.532489994188e-12      -2.515118075723e-12       1.058604225845e-14       1.243659724712e-15       4.511195322622e-16      -6.696773108075e-18 
 1465       1.045904250042e-10       1.531666807354e-12      -2.433666778613e-12       1.057942926706e-14       1.240186661399e-15       4.483526295020e-16      -6.017699843994e-18 
 1466       1.043310172507e-10       1.531209414792e-12      -2.352695157035e-12       1.057272912363e-14       1.236725205104e-15       4.455604835396e-16      -5.341671516075e-18 
 1467       1.040664503807e-10       1.531116221228e-12      -2.272233364354e-12       1.056594157310e-14       1.233275305922e-15       4.427452898580e-16      -4.668733657444e-18 
 1468       1.037967776785e-10       1.531385616502e-12      -2.192311707793e-12       1.055906636005e-14       1.229836913345e-15       4.399092562396e-16      -3.998931977696e-18 
 1469       1.035220527946e-10       1.532015975536e-12      -2.112960648689e-12       1.055210322860e-14       1.226409976259e-15       4.370546027867e-16      -3.332312363153e-18 
 1470       1.032423297458e-10       1.533005658307e-12      -2.034210802748e-12       1.054505192252e-14       1.222994442941e-15       4.341835619432e-16      -2.668920877113e-18 
 1471       1.029576629166e-10       1.534353009818e-12      -1.956092940302e-12       1.053791218511e-14       1.219590261061e-15       4.312983785153e-16      -2.008803760107e-18 
 1472       1.026681070593e-10       1.536056360068e-12      -1.878637986563e-12       1.053068375930e-14       1.216197377680e-15       4.284013096929e-16      -1.352007430149e-18 
 1473       1.023737172950e-10       1.538114024026e-12      -1.801877021876e-12       1.052336638760e-14       1.212815739247e-15       4.254946250705e-16      -6.985784829958e-19 
 1474       1.020745491140e-10       1.540524301597e-12      -1.725841281978e-12       1.051595981210e-14       1.209445291598e-15       4.225806066683e-16      -4.856369239543e-20 
 1475       1.017706583767e-10       1.543285477599e-12      -1.650562158253e-12       1.050846377449e-14       1.206085979958e-15       4.196615489534e-16       5.979899896567e-19 
 1476       1.014621013142e-10       1.546395821729e-12      -1.576071197984e-12       1.050087801605e-14       1.202737748936e-15       4.167397588609e-16       1.241035432664e-18 
 1477       1.011489345287e-10       1.549853588537e-12      -1.502400104611e-12       1.049320227762e-14       1.199400542523e-15       4.138175558149e-16       1.880525327377e-18 
 1478       1.008312149945e-10       1.553657017398e-12      -1.429580737987e-12       1.048543629968e-14       1.196074304097e-15       4.108972717498e-16       2.516412185535e-18 
 1479       1.005090000587e-10       1.557804332480e-12      -1.357645114631e-12       1.047757982224e-14       1.192758976414e-15       4.079812511312e-16       3.148648339618e-18 
 1480       1.001823531958e-10       1.562293135006e-12      -1.286621950403e-12       1.046963277636e-14       1.189454506432e-15       4.050715228032e-16       3.777186830594e-18 
 1481       9.985136133390e-11       1.567118573527e-12      -1.216526250646e-12       1.046159586035e-14       1.186160859823e-15       4.021688119406e-16       4.401984081293e-18 
 1482       9.951611770136e-11       1.572275155508e-12      -1.147369617675e-12       1.045346996925e-14       1.182878006602e-15       3.992735183744e-16       5.022997248946e-18 
 1483       9.917671608884e-11       1.577757353337e-12      -1.079163699094e-12       1.044525600389e-14       1.179605916316e-15       3.963860438825e-16       5.640183339380e-18 
 1484       9.883325085034e-11       1.583559604264e-12      -1.011920187854e-12       1.043695487091e-14       1.176344558045e-15       3.935067921934e-16       6.253499206803e-18 
 1485       9.848581690417e-11       1.589676310336e-12      -9.456508223267e-13       1.042856748280e-14       1.173093900399e-15       3.906361689883e-16       6.862901553606e-18 
 1486       9.813450973396e-11       1.596101838339e-12      -8.803673863659e-13       1.042009475789e-14       1.169853911519e-15       3.877745819054e-16       7.468346930156e-18 
 1487       9.777942538958e-11       1.602830519729e-12      -8.160817093745e-13       1.041153762033e-14       1.166624559076e-15       3.849224405422e-16       8.069791734588e-18 
 1488       9.742066048815e-11       1.609856650579e-12      -7.528056663712e-13       1.040289700016e-14       1.163405810266e-15       3.820801564589e-16       8.667192212605e-18 
 1489       9.705831221503e-11       1.617174491508e-12      -6.905511780556e-13       1.039417383328e-14       1.160197631817e-15       3.792481431818e-16       9.260504457266e-18 
 1490       9.669247832478e-11       1.624778267625e-12      -6.293302108747e-13       1.038536906147e-14       1.156999989978e-15       3.764268162060e-16       9.849684408787e-18 
 1491       9.632325714213e-11       1.632662168463e-12      -5.691547770889e-13       1.037648363240e-14       1.153812850528e-15       3.736165929986e-16       1.043468785433e-17 
 1492       9.595074756296e-11       1.640820347921e-12      -5.100369348377e-13       1.036751849963e-14       1.150636178766e-15       3.708178930024e-16       1.101547042782e-17 
 1493       9.557504905529e-11       1.649246924196e-12      -4.519887882058e-13       1.035847462265e-14       1.147469939516e-15       3.680311376381e-16       1.159198760968e-17 
 1494       9.519626166027e-11       1.657935979726e-12      -3.950224872893e-13       1.034935296687e-14       1.144314097126e-15       3.652567503083e-16       1.216419472671e-17 
 1495       9.481448599310e-11       1.666881561127e-12      -3.391502282614e-13       1.034015450360e-14       1.141168615461e-15       3.624951564000e-16       1.273204695182e-17 
 1496       9.442982324409e-11       1.676077679127e-12      -2.843842534386e-13       1.033088021013e-14       1.138033457910e-15       3.597467832883e-16       1.329549930385e-17 
 1497       9.404237517955e-11       1.685518308509e-12      -2.307368513464e-13       1.032153106968e-14       1.134908587380e-15       3.570120603388e-16       1.385450664733e-17 
 1498       9.365224414284e-11       1.695197388046e-12      -1.782203567856e-13       1.031210807143e-14       1.131793966294e-15       3.542914189117e-16       1.440902369235e-17 
 1499       9.325953305532e-11       1.705108820437e-12      -1.268471508984e-13       1.030261221055e-14       1.128689556596e-15       3.515852923639e-16       1.495900499428e-17 
 1500       9.286434541729e-11       1.715246472251e-12      -7.662966123382e-14       1.029304448816e-14       1.125595319742e-15       3.488941160530e-16       1.550440495359e-17 
 1501       9.246678530905e-11       1.725604173859e-12      -2.758036181420e-14       1.028340591141e-14       1.122511216708e-15       3.462183273399e-16       1.604517781566e-17 
 1502       9.206695739179e-11       1.736175719373e-12       2.028822679899e-14       1.027369749342e-14       1.119437207979e-15       3.435583655922e-16       1.658127767055e-17 
 1503       9.166496690864e-11       1.746954866586e-12       6.696353743917e-14       1.026392025334e-14       1.116373253557e-15       3.409146721872e-16       1.711265845282e-17 
 1504       9.126091968559e-11       1.757935336907e-12       1.124329562686e-13       1.025407521633e-14       1.113319312955e-15       3.382876905151e-16       1.763927394131e-17 
 1505       9.085492213250e-11       1.769110815303e-12       1.566838227125e-13       1.024416341359e-14       1.110275345197e-15       3.356778659820e-16       1.816107775893e-17 
 1506       9.044708124407e-11       1.780474950232e-12       1.997034293929e-13       1.023418588237e-14       1.107241308816e-15       3.330856460134e-16       1.867802337247e-17 
 1507       9.003750460083e-11       1.792021353584e-12       2.414790220628e-13       1.022414366596e-14       1.104217161857e-15       3.305114800568e-16       1.919006409238e-17 
 1508       8.962630037009e-11       1.803743600616e-12       2.819977995401e-13       1.021403781371e-14       1.101202861871e-15       3.279558195852e-16       1.969715307256e-17 
 1509       8.921357730692e-11       1.815635229895e-12       3.212469136417e-13       1.020386938106e-14       1.098198365916e-15       3.254191181004e-16       2.019924331020e-17 
 1510       8.879944475517e-11       1.827689743229e-12       3.592134691173e-13       1.019363942952e-14       1.095203630558e-15       3.229018311355e-16       2.069628764551e-17 
 1511       8.838401264839e-11       1.839900605611e-12       3.958845235837e-13       1.018334902670e-14       1.092218611866e-15       3.204044162587e-16       2.118823876156e-17 
 1512       8.796739151084e-11       1.852261245152e-12       4.312470874586e-13       1.017299924630e-14       1.089243265415e-15       3.179273330761e-16       2.167504918405e-17 
 1513       8.754969245848e-11       1.864765053024e-12       4.652881238946e-13       1.016259116816e-14       1.086277546283e-15       3.154710432348e-16       2.215667128113e-17 
 1514       8.713102719991e-11       1.877405383392e-12       4.979945487135e-13       1.015212587821e-14       1.083321409048e-15       3.130360104262e-16       2.263305726317e-17 
 1515       8.671150803736e-11       1.890175553357e-12       5.293532303399e-13       1.014160446855e-14       1.080374807793e-15       3.106227003891e-16       2.310415918257e-17 
 1516       8.629124786769e-11       1.903068842888e-12       5.593509897355e-13       1.013102803739e-14       1.077437696097e-15       3.082315809126e-16       2.356992893354e-17 
 1517       8.587036018334e-11       1.916078494768e-12       5.879746003330e-13       1.012039768913e-14       1.074510027042e-15       3.058631218398e-16       2.403031825192e-17 
 1518       8.544895907333e-11       1.929197714525e-12       6.152107879701e-13       1.010971453429e-14       1.071591753204e-15       3.035177950703e-16       2.448527871496e-17 
 1519       8.502715399601e-11       1.942419801123e-12       6.410496530490e-13       1.009897973463e-14       1.068682830570e-15       3.011958194340e-16       2.493476908152e-17 
 1520       8.460503404038e-11       1.955738540543e-12       6.654949731936e-13       1.008819463868e-14       1.065783230295e-15       2.988963926187e-16       2.537877739049e-17 
 1521       8.418268351518e-11       1.969147815866e-12       6.885539996699e-13       1.007736064749e-14       1.062892927054e-15       2.966184518525e-16       2.581729907480e-17 
 1522       8.376018716401e-11       1.982641476816e-12       7.102340442755e-13       1.006647916975e-14       1.060011895138e-15       2.943609283525e-16       2.625032964043e-17 
 1523       8.333763016611e-11       1.996213339698e-12       7.305424794514e-13       1.005555162178e-14       1.057140108457e-15       2.921227473141e-16       2.667786466663e-17 
 1524       8.291509813697e-11       2.009857187351e-12       7.494867383936e-13       1.004457942756e-14       1.054277540537e-15       2.899028279013e-16       2.709989980607e-17 
 1525       8.249267712912e-11       2.023566769082e-12       7.670743151656e-13       1.003356401877e-14       1.051424164518e-15       2.877000832364e-16       2.751643078505e-17 
 1526       8.207045363278e-11       2.037335800621e-12       7.833127648096e-13       1.002250683472e-14       1.048579953157e-15       2.855134203900e-16       2.792745340362e-17 
 1527       8.164851457659e-11       2.051157964060e-12       7.982097034589e-13       1.001140932245e-14       1.045744878823e-15       2.833417403706e-16       2.833296353582e-17 
 1528       8.122694732833e-11       2.065026907797e-12       8.117728084494e-13       1.000027293670e-14       1.042918913500e-15       2.811839381149e-16       2.873295712982e-17 
 1529       8.080583969557e-11       2.078936246483e-12       8.240098184317e-13       9.989099139915e-15       1.040102028784e-15       2.790389024773e-16       2.912743020808e-17 
 1530       8.038527992645e-11       2.092879560967e-12       8.349285334829e-13       9.977889402286e-15       1.037294195881e-15       2.769055162199e-16       2.951637886758e-17 
 1531       7.996535671032e-11       2.106850398238e-12       8.445368152185e-13       9.966645201742e-15       1.034495385610e-15       2.747826560026e-16       2.989979927995e-17 
 1532       7.954615917850e-11       2.120842271373e-12       8.528425869042e-13       9.955368023968e-15       1.031705568400e-15       2.726691923724e-16       3.027768769167e-17 
 1533       7.912777690493e-11       2.134848659478e-12       8.598538335680e-13       9.944059362418e-15       1.028924714286e-15       2.705639897540e-16       3.065004042421e-17 
 1534       7.871029990693e-11       2.148863007635e-12       8.655786021116e-13       9.932720718329e-15       1.026152792916e-15       2.684659064391e-16       3.101685387428e-17 
 1535       7.829381864587e-11       2.162878726848e-12       8.700250014228e-13       9.921353600731e-15       1.023389773542e-15       2.663737945766e-16       3.137812451393e-17 
 1536       7.787842402789e-11       2.176889193983e-12       8.732012024872e-13       9.909959526458e-15       1.020635625025e-15       2.642865001623e-16       3.173384889076e-17 
 1537       7.746420740460e-11       2.190887751716e-12       8.751154384999e-13       9.898540020165e-15       1.017890315831e-15       2.622028630288e-16       3.208402362810e-17 
 1538       7.705126057378e-11       2.204867708477e-12       8.757760049775e-13       9.887096614339e-15       1.015153814032e-15       2.601217168355e-16       3.242864542517e-17 
 1539       7.663967578012e-11       2.218822338397e-12       8.751912598701e-13       9.875630849309e-15       1.012426087304e-15       2.580418890584e-16       3.276771105729e-17 
 1540       7.622954571587e-11       2.232744881247e-12       8.733696236729e-13       9.864144273261e-15       1.009707102927e-15       2.559622009799e-16       3.310121737599e-17 
 1541       7.582096352159e-11       2.246628542387e-12       8.703195795385e-13       9.852638442250e-15       1.006996827782e-15       2.538814676788e-16       3.342916130928e-17 
 1542       7.541402278684e-11       2.260466492711e-12       8.660496733882e-13       9.841114920210e-15       1.004295228355e-15       2.517984980201e-16       3.375153986173e-17 
 1543       7.500881755087e-11       2.274251868587e-12       8.605685140243e-13       9.829575278973e-15       1.001602270731e-15       2.497120946448e-16       3.406835011472e-17 
 1544       7.460544230337e-11       2.287977771808e-12       8.538847732419e-13       9.818021098273e-15       9.989179205977e-16       2.476210539600e-16       3.437958922658e-17 
 1545       7.420399198513e-11       2.301637269532e-12       8.460071859408e-13       9.806453965766e-15       9.962421432401e-16       2.455241661286e-16       3.468525443276e-17 
 1546       7.380456198876e-11       2.315223394228e-12       8.369445502371e-13       9.794875477038e-15       9.935749035434e-16       2.434202150592e-16       3.498534304604e-17 
 1547       7.340724815941e-11       2.328729143621e-12       8.267057275754e-13       9.783287235617e-15       9.909161659907e-16       2.413079783958e-16       3.527985245668e-17 
 1548       7.301214679546e-11       2.342147480635e-12       8.152996428406e-13       9.771690852990e-15       9.882658946622e-16       2.391862275083e-16       3.556878013260e-17 
 1549       7.261935464922e-11       2.355471333342e-12       8.027352844697e-13       9.760087948613e-15       9.856240532348e-16       2.370537274815e-16       3.585212361955e-17 
 1550       7.222896892767e-11       2.368693594900e-12       7.890217045636e-13       9.748480149919e-15       9.829906049810e-16       2.349092371058e-16       3.612988054133e-17 
 1551       7.184108729312e-11       2.381807123504e-12       7.741680189993e-13       9.736869092340e-15       9.803655127682e-16       2.327515088662e-16       3.640204859988e-17 
 1552       7.145580786394e-11       2.394804742327e-12       7.581834075414e-13       9.725256419310e-15       9.777487390580e-16       2.305792889332e-16       3.666862557555e-17 
 1553       7.107322921526e-11       2.407679239465e-12       7.410771139541e-13       9.713643782286e-15       9.751402459051e-16       2.283913171519e-16       3.692960932723e-17 
 1554       7.069345037971e-11       2.420423367881e-12       7.228584461132e-13       9.702032840751e-15       9.725399949570e-16       2.261863270319e-16       3.718499779250e-17 
 1555       7.031657084804e-11       2.433029845355e-12       7.035367761179e-13       9.690425262237e-15       9.699479474527e-16       2.239630457377e-16       3.743478898788e-17 
 1556       6.994269056993e-11       2.445491354419e-12       6.831215404026e-13       9.678822722328e-15       9.673640642222e-16       2.217201940782e-16       3.767898100893e-17 
 1557       6.957190995461e-11       2.457800542311e-12       6.616222398488e-13       9.667226904680e-15       9.647883056856e-16       2.194564864966e-16       3.791757203047e-17 
 1558       6.920431849435e-11       2.469950707043e-12       6.390499886476e-13       9.655639396939e-15       9.622206350425e-16       2.171710564026e-16       3.815056265277e-17 
 1559       6.883996051643e-11       2.481937862784e-12       6.154221765674e-13       9.644061377419e-15       9.596610278746e-16       2.148647365578e-16       3.837796296382e-17 
 1560       6.847886911102e-11       2.493758693758e-12       5.907578506832e-13       9.632493925510e-15       9.571094626314e-16       2.125387906916e-16       3.859978554370e-17 
 1561       6.812107747937e-11       2.505409869858e-12       5.650761707867e-13       9.620938125504e-15       9.545659174480e-16       2.101944892611e-16       3.881604312489e-17 
 1562       6.776661893399e-11       2.516888046622e-12       5.383964095747e-13       9.609395066610e-15       9.520303701444e-16       2.078331094618e-16       3.902674859258e-17 
 1563       6.741552689876e-11       2.528189865212e-12       5.107379528376e-13       9.597865842951e-15       9.495027982245e-16       2.054559352383e-16       3.923191498491e-17 
 1564       6.706783490911e-11       2.539311952391e-12       4.821202996480e-13       9.586351553580e-15       9.469831788761e-16       2.030642572956e-16       3.943155549330e-17 
 1565       6.672357661215e-11       2.550250920504e-12       4.525630625485e-13       9.574853302483e-15       9.444714889696e-16       2.006593731097e-16       3.962568346275e-17 
 1566       6.638278576679e-11       2.561003367456e-12       4.220859677405e-13       9.563372198588e-15       9.419677050576e-16       1.982425869386e-16       3.981431239208e-17 
 1567       6.604549624390e-11       2.571565876689e-12       3.907088552729e-13       9.551909355771e-15       9.394718033747e-16       1.958152098329e-16       3.999745593429e-17 
 1568       6.571174202650e-11       2.581935017161e-12       3.584516792296e-13       9.540465892864e-15       9.369837598362e-16       1.933785596473e-16       4.017512789681e-17 
 1569       6.538155720980e-11       2.592107343327e-12       3.253345079188e-13       9.529042933665e-15       9.345035500377e-16       1.909339610509e-16       4.034734224181e-17 
 1570       6.505497600144e-11       2.602079395114e-12       2.913775240608e-13       9.517641606940e-15       9.320311492547e-16       1.884827455384e-16       4.051411308648e-17 
 1571       6.473203272160e-11       2.611847697902e-12       2.566010249766e-13       9.506263046434e-15       9.295665324416e-16       1.860262514409e-16       4.067545470331e-17 
 1572       6.441276180312e-11       2.621408762500e-12       2.210254227764e-13       9.494908390878e-15       9.271096742313e-16       1.835658239367e-16       4.083138152043e-17 
 1573       6.409719779167e-11       2.630759085129e-12       1.846712445479e-13       9.483578783996e-15       9.246605489344e-16       1.811028150623e-16       4.098190812185e-17 
 1574       6.378537534591e-11       2.639895147395e-12       1.475591325443e-13       9.472275374511e-15       9.222191305389e-16       1.786385837235e-16       4.112704924779e-17 
 1575       6.347732923758e-11       2.648813416271e-12       1.097098443736e-13       9.460999316157e-15       9.197853927089e-16       1.761744957057e-16       4.126681979494e-17 
 1576       6.317309435170e-11       2.657510344075e-12       7.114425318609e-14       9.449751767679e-15       9.173593087848e-16       1.737119236855e-16       4.140123481677e-17 
 1577       6.287270568666e-11       2.665982368450e-12       3.188334786313e-14       9.438533892846e-15       9.149408517820e-16       1.712522472409e-16       4.153030952384e-17 
 1578       6.257619835443e-11       2.674225912338e-12      -8.051766794418e-15       9.427346860457e-15       9.125299943905e-16       1.687968528628e-16       4.165405928405e-17 
 1579       6.228360758063e-11       2.682237383962e-12      -4.863986987790e-14       9.416191844349e-15       9.101267089743e-16       1.663471339654e-16       4.177249962297e-17 
 1580       6.199496870474e-11       2.690013176805e-12      -8.985962418245e-14       9.405070023402e-15       9.077309675707e-16       1.639044908975e-16       4.188564622410e-17 
 1581       6.171031718018e-11       2.697549669587e-12      -1.316895760186e-13       9.393982581547e-15       9.053427418896e-16       1.614703309530e-16       4.199351492920e-17 
 1582       6.142968857451e-11       2.704843226243e-12      -1.741081550240e-13       9.382930707775e-15       9.029620033133e-16       1.590460683822e-16       4.209612173856e-17 
 1583       6.115311856956e-11       2.711890195905e-12      -2.170936739746e-13       9.371915596146e-15       9.005887228950e-16       1.566331244023e-16       4.219348281127e-17 
 1584       6.088064296152e-11       2.718686912874e-12      -2.606243285971e-13       9.360938445790e-15       8.982228713589e-16       1.542329272084e-16       4.228561446556e-17 
 1585       6.061229766118e-11       2.725229696607e-12      -3.046781973795e-13       9.350000460921e-15       8.958644190995e-16       1.518469119846e-16       4.237253317906e-17 
 1586       6.034811869398e-11       2.731514851687e-12      -3.492332413836e-13       9.339102850839e-15       8.935133361805e-16       1.494765209148e-16       4.245425558911e-17 
 1587       6.008814220021e-11       2.737538667809e-12      -3.942673040561e-13       9.328246829942e-15       8.911695923345e-16       1.471232031932e-16       4.253079849303e-17 
 1588       5.983240443515e-11       2.743297419753e-12      -4.397581110405e-13       9.317433617730e-15       8.888331569626e-16       1.447884150359e-16       4.260217884842e-17 
 1589       5.958094176917e-11       2.748787367365e-12      -4.856832699885e-13       9.306664438816e-15       8.865039991330e-16       1.424736196912e-16       4.266841377349e-17 
 1590       5.933379068794e-11       2.754004755537e-12      -5.320202703716e-13       9.295940522928e-15       8.841820875812e-16       1.401802874506e-16       4.272952054727e-17 
 1591       5.909098779251e-11       2.758945814180e-12      -5.787464832929e-13       9.285263104920e-15       8.818673907089e-16       1.379098956600e-16       4.278551661000e-17 
 1592       5.885256979950e-11       2.763606758211e-12      -6.258391612987e-13       9.274633424781e-15       8.795598765834e-16       1.356639287302e-16       4.283641956334e-17 
 1593       5.861857354122e-11       2.767983787522e-12      -6.732754381897e-13       9.264052727637e-15       8.772595129371e-16       1.334438781481e-16       4.288224717071e-17 
 1594       5.838903596582e-11       2.772073086967e-12      -7.210323288333e-13       9.253522263764e-15       8.749662671667e-16       1.312512424873e-16       4.292301735758e-17 
 1595       5.816399413743e-11       2.775870826336e-12      -7.690867289746e-13       9.243043288590e-15       8.726801063326e-16       1.290875274191e-16       4.295874821172e-17 
 1596       5.794348523631e-11       2.779373160333e-12      -8.174154150483e-13       9.232617062708e-15       8.704009971585e-16       1.269542457237e-16       4.298945798355e-17 
 1597       5.772753615274e-11       2.782577022856e-12      -8.659958621093e-13       9.222244677895e-15       8.681289086501e-16       1.248525870612e-16       4.301516696349e-17 
 1598       5.751613216422e-11       2.785482517830e-12      -9.148087061975e-13       9.211926533424e-15       8.658638199796e-16       1.227824239564e-16       4.303590313229e-17 
 1599       5.730924797161e-11       2.788090550233e-12      -9.638353041539e-13       9.201662854973e-15       8.636057126724e-16       1.207432967305e-16       4.305169656305e-17 
 1600       5.710685807905e-11       2.790402033797e-12      -1.013056917399e-12       9.191453868168e-15       8.613545679933e-16       1.187347429091e-16       4.306257754922e-17 
 1601       5.690893679353e-11       2.792417891024e-12      -1.062454711784e-12       9.181299798587e-15       8.591103669462e-16       1.167562972180e-16       4.306857660494e-17 
 1602       5.671545822463e-11       2.794139053207e-12      -1.112009757438e-12       9.171200871756e-15       8.568730902731e-16       1.148074915784e-16       4.306972446546e-17 
 1603       5.652639628412e-11       2.795566460438e-12      -1.161703028620e-12       9.161157313151e-15       8.546427184542e-16       1.128878551021e-16       4.306605208750e-17 
 1604       5.634172468562e-11       2.796701061632e-12      -1.211515403571e-12       9.151169348193e-15       8.524192317070e-16       1.109969140871e-16       4.305759064963e-17 
 1605       5.616141694427e-11       2.797543814536e-12      -1.261427664360e-12       9.141237202252e-15       8.502026099859e-16       1.091341920128e-16       4.304437155268e-17 
 1606       5.598544637639e-11       2.798095685750e-12      -1.311420496736e-12       9.131361100642e-15       8.479928329816e-16       1.072992095354e-16       4.302642642006e-17 
 1607       5.581378609909e-11       2.798357650739e-12      -1.361474489978e-12       9.121541268623e-15       8.457898801208e-16       1.054914844833e-16       4.300378709821e-17 
 1608       5.564640903000e-11       2.798330693851e-12      -1.411570136746e-12       9.111777931399e-15       8.435937305653e-16       1.037105318523e-16       4.297648565692e-17 
 1609       5.548328788684e-11       2.798015808333e-12      -1.461687832930e-12       9.102071314116e-15       8.414043632120e-16       1.019558638014e-16       4.294455438977e-17 
 1610       5.532439518713e-11       2.797413996346e-12      -1.511807877500e-12       9.092421641866e-15       8.392217566919e-16       1.002269896476e-16       4.290802581445e-17 
 1611       5.516970324784e-11       2.796526268981e-12      -1.561910472357e-12       9.082829139679e-15       8.370458893699e-16       9.852341586142e-17       4.286693267319e-17 
 1612       5.501918418501e-11       2.795353646277e-12      -1.611975722181e-12       9.073294032527e-15       8.348767393441e-16       9.684464606265e-17       4.282130793310e-17 
 1613       5.487280991345e-11       2.793897157232e-12      -1.661983634285e-12       9.063816545323e-15       8.327142844454e-16       9.519018101522e-17       4.277118478658e-17 
 1614       5.473055214635e-11       2.792157839824e-12      -1.711914118459e-12       9.054396902919e-15       8.305585022370e-16       9.355951862280e-17       4.271659665169e-17 
 1615       5.459238239496e-11       2.790136741023e-12      -1.761746986828e-12       9.045035330104e-15       8.284093700137e-16       9.195215392412e-17       4.265757717254e-17 
 1616       5.445827196826e-11       2.787834916811e-12      -1.811461953694e-12       9.035732051606e-15       8.262668648017e-16       9.036757908829e-17       4.259416021965e-17 
